Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.6944 | Acc : 0.4869
     Batch 275 | Loss : 0.4126 | Acc : 0.8005
     Batch 300 | Loss : 0.3844 | Acc : 0.8229
Epoch 00012 | Train Loss : 0.3386 | Eval Loss : 0.3492 | Train acc : 0.8442 | Eval Acc : 0.8354 | Eval Log. Respected : 0.9370
     Batch 000 | Loss : 0.3170 | Acc : 0.8558
     Batch 025 | Loss : 0.2770 | Acc : 0.8800
     Batch 050 | Loss : 0.3731 | Acc : 0.8286
     Batch 075 | Loss : 0.2479 | Acc : 0.8904
     Batch 100 | Loss : 0.3218 | Acc : 0.8554
     Batch 125 | Loss : 0.3551 | Acc : 0.8331
     Batch 150 | Loss : 0.3462 | Acc : 0.8368
     Batch 175 | Loss : 0.3566 | Acc : 0.8324
     Batch 200 | Loss : 0.3173 | Acc : 0.8548
     Batch 225 | Loss : 0.3059 | Acc : 0.8600
     Batch 250 | Loss : 0.3253 | Acc : 0.8539
     Batch 275 | Loss : 0.3003 | Acc : 0.8659
     Batch 300 | Loss : 0.4636 | Acc : 0.7800
Epoch 00013 | Train Loss : 0.3361 | Eval Loss : 0.3486 | Train acc : 0.8454 | Eval Acc : 0.8360 | Eval Log. Respected : 0.9370
     Batch 000 | Loss : 0.2893 | Acc : 0.8789
     Batch 025 | Loss : 0.3906 | Acc : 0.8052
     Batch 050 | Loss : 0.3218 | Acc : 0.8504
     Batch 075 | Loss : 0.3947 | Acc : 0.8176
     Batch 100 | Loss : 0.3128 | Acc : 0.8564
     Batch 125 | Loss : 0.4965 | Acc : 0.7780
     Batch 150 | Loss : 0.3061 | Acc : 0.8602
     Batch 175 | Loss : 0.3000 | Acc : 0.8668
     Batch 200 | Loss : 0.2874 | Acc : 0.8813
     Batch 225 | Loss : 0.3362 | Acc : 0.8440
     Batch 250 | Loss : 0.3327 | Acc : 0.8462
     Batch 275 | Loss : 0.3760 | Acc : 0.8272
     Batch 300 | Loss : 0.3050 | Acc : 0.8609
Epoch 00014 | Train Loss : 0.3354 | Eval Loss : 0.3492 | Train acc : 0.8458 | Eval Acc : 0.8373 | Eval Log. Respected : 0.9318
     Batch 000 | Loss : 0.3251 | Acc : 0.8462
     Batch 025 | Loss : 0.3996 | Acc : 0.8100
     Batch 050 | Loss : 0.3035 | Acc : 0.8675
     Batch 075 | Loss : 0.3364 | Acc : 0.8470
     Batch 100 | Loss : 0.3318 | Acc : 0.8402
     Batch 125 | Loss : 0.3275 | Acc : 0.8539
     Batch 150 | Loss : 0.3746 | Acc : 0.8198
     Batch 175 | Loss : 0.4944 | Acc : 0.7809
     Batch 200 | Loss : 0.3654 | Acc : 0.8315
     Batch 225 | Loss : 0.2765 | Acc : 0.8793
     Batch 250 | Loss : 0.3048 | Acc : 0.8652
     Batch 275 | Loss : 0.3545 | Acc : 0.8349
     Batch 300 | Loss : 0.3684 | Acc : 0.8346
Epoch 00015 | Train Loss : 0.3366 | Eval Loss : 0.3512 | Train acc : 0.8452 | Eval Acc : 0.8346 | Eval Log. Respected : 0.9304
     Batch 000 | Loss : 0.3221 | Acc : 0.8516
     Batch 025 | Loss : 0.3519 | Acc : 0.8381
     Batch 050 | Loss : 0.2986 | Acc : 0.8640
     Batch 075 | Loss : 0.3006 | Acc : 0.8626
     Batch 100 | Loss : 0.3112 | Acc : 0.8533
     Batch 125 | Loss : 0.2678 | Acc : 0.8806
     Batch 150 | Loss : 0.2704 | Acc : 0.8812
     Batch 175 | Loss : 0.4258 | Acc : 0.8015
     Batch 200 | Loss : 0.3682 | Acc : 0.8303
     Batch 225 | Loss : 0.3144 | Acc : 0.8566
     Batch 250 | Loss : 0.3572 | Acc : 0.8407
     Batch 275 | Loss : 0.3846 | Acc : 0.8141
     Batch 300 | Loss : 0.3672 | Acc : 0.8306
Epoch 00016 | Train Loss : 0.3350 | Eval Loss : 0.3482 | Train acc : 0.8459 | Eval Acc : 0.8347 | Eval Log. Respected : 0.9301
     Batch 000 | Loss : 0.3211 | Acc : 0.8521
     Batch 025 | Loss : 0.3393 | Acc : 0.8407
     Batch 050 | Loss : 0.2753 | Acc : 0.8770
     Batch 075 | Loss : 0.3735 | Acc : 0.8211
     Batch 100 | Loss : 0.3588 | Acc : 0.8312
     Batch 125 | Loss : 0.2923 | Acc : 0.8739
     Batch 150 | Loss : 0.2695 | Acc : 0.8848
     Batch 175 | Loss : 0.3288 | Acc : 0.8442
     Batch 200 | Loss : 0.3366 | Acc : 0.8410
     Batch 225 | Loss : 0.3129 | Acc : 0.8624
     Batch 250 | Loss : 0.3463 | Acc : 0.8368
     Batch 275 | Loss : 0.3995 | Acc : 0.8117
     Batch 300 | Loss : 0.3774 | Acc : 0.8217
Epoch 00017 | Train Loss : 0.3342 | Eval Loss : 0.3576 | Train acc : 0.8461 | Eval Acc : 0.8327 | Eval Log. Respected : 0.9273
     Batch 000 | Loss : 0.2911 | Acc : 0.8693
     Batch 025 | Loss : 0.3806 | Acc : 0.8175
     Batch 050 | Loss : 0.2811 | Acc : 0.8805
     Batch 075 | Loss : 0.2626 | Acc : 0.8861
     Batch 100 | Loss : 0.4452 | Acc : 0.7851
     Batch 125 | Loss : 0.2648 | Acc : 0.8828
     Batch 150 | Loss : 0.2886 | Acc : 0.8717
     Batch 175 | Loss : 0.3808 | Acc : 0.8218
     Batch 200 | Loss : 0.3904 | Acc : 0.8202
     Batch 225 | Loss : 0.2996 | Acc : 0.8639
     Batch 250 | Loss : 0.2622 | Acc : 0.8839
     Batch 275 | Loss : 0.2989 | Acc : 0.8677
     Batch 300 | Loss : 0.3887 | Acc : 0.8172
Epoch 00018 | Train Loss : 0.3334 | Eval Loss : 0.3455 | Train acc : 0.8462 | Eval Acc : 0.8361 | Eval Log. Respected : 0.9336
     Batch 000 | Loss : 0.2979 | Acc : 0.8681
     Batch 025 | Loss : 0.4871 | Acc : 0.7742
     Batch 050 | Loss : 0.4862 | Acc : 0.7889
     Batch 075 | Loss : 0.2922 | Acc : 0.8664
     Batch 100 | Loss : 0.4543 | Acc : 0.7837
     Batch 125 | Loss : 0.3404 | Acc : 0.8517
     Batch 150 | Loss : 0.3049 | Acc : 0.8578
     Batch 175 | Loss : 0.3947 | Acc : 0.8137
     Batch 200 | Loss : 0.3562 | Acc : 0.8326
     Batch 225 | Loss : 0.2742 | Acc : 0.8750
     Batch 250 | Loss : 0.3254 | Acc : 0.8525
     Batch 275 | Loss : 0.2668 | Acc : 0.8873
     Batch 300 | Loss : 0.3446 | Acc : 0.8461
Epoch 00019 | Train Loss : 0.3343 | Eval Loss : 0.3448 | Train acc : 0.8460 | Eval Acc : 0.8370 | Eval Log. Respected : 0.9286
     Batch 000 | Loss : 0.2799 | Acc : 0.8764
     Batch 025 | Loss : 0.4324 | Acc : 0.7853
     Batch 050 | Loss : 0.2880 | Acc : 0.8738
     Batch 075 | Loss : 0.2596 | Acc : 0.8884
     Batch 100 | Loss : 0.3281 | Acc : 0.8516
     Batch 125 | Loss : 0.2820 | Acc : 0.8754
     Batch 150 | Loss : 0.3571 | Acc : 0.8322
     Batch 175 | Loss : 0.3686 | Acc : 0.8265
     Batch 200 | Loss : 0.3149 | Acc : 0.8526
     Batch 225 | Loss : 0.3540 | Acc : 0.8318
     Batch 250 | Loss : 0.3518 | Acc : 0.8400
     Batch 275 | Loss : 0.3687 | Acc : 0.8270
     Batch 300 | Loss : 0.3635 | Acc : 0.8219
Epoch 00020 | Train Loss : 0.3324 | Eval Loss : 0.3634 | Train acc : 0.8468 | Eval Acc : 0.8334 | Eval Log. Respected : 0.9183
     Batch 000 | Loss : 0.3708 | Acc : 0.8318
     Batch 025 | Loss : 0.2780 | Acc : 0.8730
     Batch 050 | Loss : 0.4033 | Acc : 0.8062
     Batch 075 | Loss : 0.3194 | Acc : 0.8564
     Batch 100 | Loss : 0.3181 | Acc : 0.8513
     Batch 125 | Loss : 0.2842 | Acc : 0.8719
     Batch 150 | Loss : 0.3194 | Acc : 0.8513
     Batch 175 | Loss : 0.3243 | Acc : 0.8500
     Batch 200 | Loss : 0.2949 | Acc : 0.8698
     Batch 225 | Loss : 0.3558 | Acc : 0.8323
     Batch 250 | Loss : 0.3755 | Acc : 0.8188
     Batch 275 | Loss : 0.3154 | Acc : 0.8575
     Batch 300 | Loss : 0.3169 | Acc : 0.8552
Epoch 00021 | Train Loss : 0.3319 | Eval Loss : 0.3445 | Train acc : 0.8470 | Eval Acc : 0.8370 | Eval Log. Respected : 0.9184
     Batch 000 | Loss : 0.3198 | Acc : 0.8531
     Batch 025 | Loss : 0.2906 | Acc : 0.8660
     Batch 050 | Loss : 0.2971 | Acc : 0.8706
     Batch 075 | Loss : 0.3286 | Acc : 0.8449
     Batch 100 | Loss : 0.3281 | Acc : 0.8441
     Batch 125 | Loss : 0.3882 | Acc : 0.8182
     Batch 150 | Loss : 0.3881 | Acc : 0.8153
     Batch 175 | Loss : 0.2977 | Acc : 0.8640
     Batch 200 | Loss : 0.3457 | Acc : 0.8352
     Batch 225 | Loss : 0.3927 | Acc : 0.8186
     Batch 250 | Loss : 0.5710 | Acc : 0.7481
     Batch 275 | Loss : 0.2842 | Acc : 0.8729
     Batch 300 | Loss : 0.2983 | Acc : 0.8666
Epoch 00022 | Train Loss : 0.3301 | Eval Loss : 0.3422 | Train acc : 0.8477 | Eval Acc : 0.8390 | Eval Log. Respected : 0.9380
     Batch 000 | Loss : 0.3847 | Acc : 0.8214
     Batch 025 | Loss : 0.3318 | Acc : 0.8493
     Batch 050 | Loss : 0.3402 | Acc : 0.8405
     Batch 075 | Loss : 0.4818 | Acc : 0.7780
     Batch 100 | Loss : 0.3600 | Acc : 0.8286
     Batch 125 | Loss : 0.2861 | Acc : 0.8746
     Batch 150 | Loss : 0.3203 | Acc : 0.8499
     Batch 175 | Loss : 0.3040 | Acc : 0.8591
     Batch 200 | Loss : 0.3079 | Acc : 0.8559
     Batch 225 | Loss : 0.3329 | Acc : 0.8468
     Batch 250 | Loss : 0.3084 | Acc : 0.8585
     Batch 275 | Loss : 0.3055 | Acc : 0.8605
     Batch 300 | Loss : 0.2908 | Acc : 0.8702
Epoch 00023 | Train Loss : 0.3293 | Eval Loss : 0.3404 | Train acc : 0.8481 | Eval Acc : 0.8386 | Eval Log. Respected : 0.9260
     Batch 000 | Loss : 0.3343 | Acc : 0.8461
     Batch 025 | Loss : 0.3060 | Acc : 0.8641
     Batch 050 | Loss : 0.3001 | Acc : 0.8602
     Batch 075 | Loss : 0.3608 | Acc : 0.8328
     Batch 100 | Loss : 0.3139 | Acc : 0.8626
     Batch 125 | Loss : 0.3510 | Acc : 0.8325
     Batch 150 | Loss : 0.4036 | Acc : 0.8113
     Batch 175 | Loss : 0.3722 | Acc : 0.8307
     Batch 200 | Loss : 0.3984 | Acc : 0.8110
     Batch 225 | Loss : 0.2787 | Acc : 0.8748
     Batch 250 | Loss : 0.3545 | Acc : 0.8306
     Batch 275 | Loss : 0.3647 | Acc : 0.8361
     Batch 300 | Loss : 0.2767 | Acc : 0.8757
Epoch 00024 | Train Loss : 0.3296 | Eval Loss : 0.3434 | Train acc : 0.8483 | Eval Acc : 0.8375 | Eval Log. Respected : 0.9301
     Batch 000 | Loss : 0.2807 | Acc : 0.8737
     Batch 025 | Loss : 0.3089 | Acc : 0.8518
     Batch 050 | Loss : 0.2810 | Acc : 0.8715
     Batch 075 | Loss : 0.3031 | Acc : 0.8655
     Batch 100 | Loss : 0.3676 | Acc : 0.8203
     Batch 125 | Loss : 0.3206 | Acc : 0.8516
     Batch 150 | Loss : 0.4008 | Acc : 0.8086
     Batch 175 | Loss : 0.3326 | Acc : 0.8406
     Batch 200 | Loss : 0.3086 | Acc : 0.8576
     Batch 225 | Loss : 0.2679 | Acc : 0.8792
     Batch 250 | Loss : 0.3740 | Acc : 0.8235
     Batch 275 | Loss : 0.3006 | Acc : 0.8636
     Batch 300 | Loss : 0.3131 | Acc : 0.8571
Epoch 00025 | Train Loss : 0.3283 | Eval Loss : 0.3472 | Train acc : 0.8488 | Eval Acc : 0.8355 | Eval Log. Respected : 0.9113
     Batch 000 | Loss : 0.3229 | Acc : 0.8493
     Batch 025 | Loss : 0.2846 | Acc : 0.8744
     Batch 050 | Loss : 0.3528 | Acc : 0.8330
     Batch 075 | Loss : 0.3004 | Acc : 0.8579
     Batch 100 | Loss : 0.2937 | Acc : 0.8655
     Batch 125 | Loss : 0.2964 | Acc : 0.8695
     Batch 150 | Loss : 0.2871 | Acc : 0.8731
     Batch 175 | Loss : 0.2857 | Acc : 0.8695
     Batch 200 | Loss : 0.3702 | Acc : 0.8239
     Batch 225 | Loss : 0.2845 | Acc : 0.8711
     Batch 250 | Loss : 0.3306 | Acc : 0.8475
     Batch 275 | Loss : 0.2791 | Acc : 0.8762
     Batch 300 | Loss : 0.3212 | Acc : 0.8546
Epoch 00026 | Train Loss : 0.3292 | Eval Loss : 0.3406 | Train acc : 0.8481 | Eval Acc : 0.8384 | Eval Log. Respected : 0.9319
     Batch 000 | Loss : 0.3514 | Acc : 0.8316
     Batch 025 | Loss : 0.2984 | Acc : 0.8651
     Batch 050 | Loss : 0.2917 | Acc : 0.8672
     Batch 075 | Loss : 0.3080 | Acc : 0.8629
     Batch 100 | Loss : 0.3294 | Acc : 0.8465
     Batch 125 | Loss : 0.3538 | Acc : 0.8369
     Batch 150 | Loss : 0.3018 | Acc : 0.8605
     Batch 175 | Loss : 0.3344 | Acc : 0.8395
     Batch 200 | Loss : 0.2724 | Acc : 0.8784
     Batch 225 | Loss : 0.3192 | Acc : 0.8533
     Batch 250 | Loss : 0.3395 | Acc : 0.8383
     Batch 275 | Loss : 0.3343 | Acc : 0.8403
     Batch 300 | Loss : 0.3134 | Acc : 0.8539
Epoch 00027 | Train Loss : 0.3259 | Eval Loss : 0.3467 | Train acc : 0.8496 | Eval Acc : 0.8361 | Eval Log. Respected : 0.9414
     Batch 000 | Loss : 0.2778 | Acc : 0.8792
     Batch 025 | Loss : 0.3476 | Acc : 0.8435
     Batch 050 | Loss : 0.3285 | Acc : 0.8468
     Batch 075 | Loss : 0.3118 | Acc : 0.8588
     Batch 100 | Loss : 0.3812 | Acc : 0.8281
     Batch 125 | Loss : 0.3305 | Acc : 0.8478
     Batch 150 | Loss : 0.2500 | Acc : 0.8903
     Batch 175 | Loss : 0.3355 | Acc : 0.8431
     Batch 200 | Loss : 0.3120 | Acc : 0.8601
     Batch 225 | Loss : 0.3554 | Acc : 0.8260
     Batch 250 | Loss : 0.3787 | Acc : 0.8205
     Batch 275 | Loss : 0.2660 | Acc : 0.8809
     Batch 300 | Loss : 0.3268 | Acc : 0.8483
Epoch 00028 | Train Loss : 0.3273 | Eval Loss : 0.3417 | Train acc : 0.8492 | Eval Acc : 0.8383 | Eval Log. Respected : 0.9282
     Batch 000 | Loss : 0.3325 | Acc : 0.8499
     Batch 025 | Loss : 0.3501 | Acc : 0.8345
     Batch 050 | Loss : 0.2978 | Acc : 0.8638
     Batch 075 | Loss : 0.2985 | Acc : 0.8690
     Batch 100 | Loss : 0.3470 | Acc : 0.8342
     Batch 125 | Loss : 0.3080 | Acc : 0.8582
     Batch 150 | Loss : 0.3012 | Acc : 0.8644
     Batch 175 | Loss : 0.2714 | Acc : 0.8799
     Batch 200 | Loss : 0.3443 | Acc : 0.8396
     Batch 225 | Loss : 0.3619 | Acc : 0.8338
     Batch 250 | Loss : 0.3468 | Acc : 0.8410
     Batch 275 | Loss : 0.3646 | Acc : 0.8333
     Batch 300 | Loss : 0.4218 | Acc : 0.8039
Epoch 00029 | Train Loss : 0.3258 | Eval Loss : 0.3369 | Train acc : 0.8498 | Eval Acc : 0.8399 | Eval Log. Respected : 0.9325
     Batch 000 | Loss : 0.3512 | Acc : 0.8408
     Batch 025 | Loss : 0.3133 | Acc : 0.8528
     Batch 050 | Loss : 0.2840 | Acc : 0.8757
     Batch 075 | Loss : 0.2574 | Acc : 0.8866
     Batch 100 | Loss : 0.3285 | Acc : 0.8463
     Batch 125 | Loss : 0.3236 | Acc : 0.8518
     Batch 150 | Loss : 0.3060 | Acc : 0.8578
     Batch 175 | Loss : 0.3695 | Acc : 0.8242
     Batch 200 | Loss : 0.3386 | Acc : 0.8459
