Done saving data into cached files.
Training ...
     Batch 000 | Loss : 0.6932 | Acc : 0.5146
     Batch 100 | Loss : 0.3385 | Acc : 0.8430
     Batch 125 | Loss : 0.4850 | Acc : 0.7719
     Batch 150 | Loss : 0.3343 | Acc : 0.8516
     Batch 175 | Loss : 0.3239 | Acc : 0.8542
     Batch 200 | Loss : 0.3920 | Acc : 0.8132
     Batch 225 | Loss : 0.3750 | Acc : 0.8259
     Batch 250 | Loss : 0.3728 | Acc : 0.8302
     Batch 275 | Loss : 0.3720 | Acc : 0.8203
     Batch 300 | Loss : 0.3619 | Acc : 0.8308
Epoch 00004 | Train Loss : 0.3834 | Eval Loss : 0.3749 | Train acc : 0.8195 | Eval Acc : 0.8207 | Eval Log. Respected : 0.9373
     Batch 000 | Loss : 0.3127 | Acc : 0.8624
     Batch 025 | Loss : 0.3682 | Acc : 0.8192
     Batch 050 | Loss : 0.4868 | Acc : 0.7532
     Batch 075 | Loss : 0.3577 | Acc : 0.8379
     Batch 100 | Loss : 0.3844 | Acc : 0.8197
     Batch 125 | Loss : 0.4429 | Acc : 0.7746
     Batch 150 | Loss : 0.3750 | Acc : 0.8249
     Batch 175 | Loss : 0.5106 | Acc : 0.7454
     Batch 200 | Loss : 0.4850 | Acc : 0.7581
     Batch 225 | Loss : 0.4486 | Acc : 0.7847
     Batch 250 | Loss : 0.3876 | Acc : 0.8141
     Batch 275 | Loss : 0.3303 | Acc : 0.8509
     Batch 300 | Loss : 0.3483 | Acc : 0.8353
Epoch 00005 | Train Loss : 0.3782 | Eval Loss : 0.3781 | Train acc : 0.8211 | Eval Acc : 0.8206 | Eval Log. Respected : 0.9223
     Batch 000 | Loss : 0.3434 | Acc : 0.8376
     Batch 025 | Loss : 0.3790 | Acc : 0.8190
     Batch 050 | Loss : 0.3828 | Acc : 0.8321
     Batch 075 | Loss : 0.4334 | Acc : 0.7874
     Batch 100 | Loss : 0.3104 | Acc : 0.8628
     Batch 125 | Loss : 0.3442 | Acc : 0.8419
     Batch 150 | Loss : 0.3422 | Acc : 0.8542
     Batch 175 | Loss : 0.3604 | Acc : 0.8322
     Batch 200 | Loss : 0.3297 | Acc : 0.8498
     Batch 225 | Loss : 0.2956 | Acc : 0.8668
     Batch 250 | Loss : 0.3898 | Acc : 0.8127
     Batch 275 | Loss : 0.3526 | Acc : 0.8329
     Batch 300 | Loss : 0.3455 | Acc : 0.8365
Epoch 00006 | Train Loss : 0.3751 | Eval Loss : 0.3740 | Train acc : 0.8233 | Eval Acc : 0.8220 | Eval Log. Respected : 0.9436
     Batch 000 | Loss : 0.3869 | Acc : 0.8214
     Batch 025 | Loss : 0.3335 | Acc : 0.8422
     Batch 050 | Loss : 0.3473 | Acc : 0.8401
     Batch 075 | Loss : 0.3659 | Acc : 0.8271
     Batch 100 | Loss : 0.4013 | Acc : 0.8135
     Batch 125 | Loss : 0.3351 | Acc : 0.8413
     Batch 150 | Loss : 0.4019 | Acc : 0.8065
     Batch 175 | Loss : 0.3413 | Acc : 0.8465
     Batch 200 | Loss : 0.3574 | Acc : 0.8340
     Batch 225 | Loss : 0.4111 | Acc : 0.8039
     Batch 250 | Loss : 0.3480 | Acc : 0.8421
     Batch 275 | Loss : 0.3658 | Acc : 0.8271
     Batch 300 | Loss : 0.3064 | Acc : 0.8624
Epoch 00007 | Train Loss : 0.3728 | Eval Loss : 0.3785 | Train acc : 0.8243 | Eval Acc : 0.8188 | Eval Log. Respected : 0.9454
     Batch 000 | Loss : 0.3382 | Acc : 0.8457
     Batch 025 | Loss : 0.3075 | Acc : 0.8601
     Batch 050 | Loss : 0.3612 | Acc : 0.8228
     Batch 075 | Loss : 0.3728 | Acc : 0.8240
     Batch 100 | Loss : 0.4497 | Acc : 0.7870
     Batch 125 | Loss : 0.3534 | Acc : 0.8313
     Batch 150 | Loss : 0.2907 | Acc : 0.8664
     Batch 175 | Loss : 0.3481 | Acc : 0.8405
     Batch 200 | Loss : 0.3367 | Acc : 0.8490
     Batch 225 | Loss : 0.5326 | Acc : 0.7587
     Batch 250 | Loss : 0.4122 | Acc : 0.8064
     Batch 275 | Loss : 0.3429 | Acc : 0.8409
     Batch 300 | Loss : 0.4250 | Acc : 0.7975
Epoch 00008 | Train Loss : 0.3712 | Eval Loss : 0.3791 | Train acc : 0.8250 | Eval Acc : 0.8174 | Eval Log. Respected : 0.9511
     Batch 000 | Loss : 0.3565 | Acc : 0.8249
     Batch 025 | Loss : 0.4273 | Acc : 0.7940
     Batch 050 | Loss : 0.3833 | Acc : 0.8088
     Batch 075 | Loss : 0.4174 | Acc : 0.7922
     Batch 100 | Loss : 0.3412 | Acc : 0.8439
     Batch 125 | Loss : 0.4009 | Acc : 0.8075
     Batch 150 | Loss : 0.4129 | Acc : 0.8044
     Batch 175 | Loss : 0.3739 | Acc : 0.8240
     Batch 200 | Loss : 0.3467 | Acc : 0.8413
     Batch 225 | Loss : 0.3721 | Acc : 0.8267
     Batch 250 | Loss : 0.3491 | Acc : 0.8345
     Batch 275 | Loss : 0.3397 | Acc : 0.8401
     Batch 300 | Loss : 0.3453 | Acc : 0.8408
Epoch 00009 | Train Loss : 0.3699 | Eval Loss : 0.3713 | Train acc : 0.8259 | Eval Acc : 0.8215 | Eval Log. Respected : 0.9374
     Batch 000 | Loss : 0.3562 | Acc : 0.8443
     Batch 025 | Loss : 0.3166 | Acc : 0.8521
     Batch 050 | Loss : 0.3127 | Acc : 0.8610
     Batch 075 | Loss : 0.3906 | Acc : 0.8195
     Batch 100 | Loss : 0.3019 | Acc : 0.8673
     Batch 125 | Loss : 0.3156 | Acc : 0.8583
     Batch 150 | Loss : 0.4789 | Acc : 0.7632
     Batch 175 | Loss : 0.3195 | Acc : 0.8607
     Batch 200 | Loss : 0.3770 | Acc : 0.8223
     Batch 225 | Loss : 0.3448 | Acc : 0.8391
     Batch 250 | Loss : 0.4464 | Acc : 0.7853
     Batch 275 | Loss : 0.3188 | Acc : 0.8545
     Batch 300 | Loss : 0.3858 | Acc : 0.8163
Epoch 00010 | Train Loss : 0.3678 | Eval Loss : 0.3724 | Train acc : 0.8269 | Eval Acc : 0.8203 | Eval Log. Respected : 0.9386
     Batch 000 | Loss : 0.3518 | Acc : 0.8340
     Batch 025 | Loss : 0.3996 | Acc : 0.8101
     Batch 050 | Loss : 0.3142 | Acc : 0.8639
     Batch 075 | Loss : 0.3492 | Acc : 0.8380
     Batch 100 | Loss : 0.4653 | Acc : 0.7758
     Batch 125 | Loss : 0.3631 | Acc : 0.8370
     Batch 150 | Loss : 0.3591 | Acc : 0.8320
     Batch 175 | Loss : 0.4716 | Acc : 0.7718
     Batch 200 | Loss : 0.4011 | Acc : 0.8000
     Batch 225 | Loss : 0.4080 | Acc : 0.7899
     Batch 250 | Loss : 0.3313 | Acc : 0.8502
     Batch 275 | Loss : 0.4304 | Acc : 0.7958
     Batch 300 | Loss : 0.3311 | Acc : 0.8430
Epoch 00011 | Train Loss : 0.3662 | Eval Loss : 0.3644 | Train acc : 0.8272 | Eval Acc : 0.8249 | Eval Log. Respected : 0.9336
     Batch 000 | Loss : 0.4115 | Acc : 0.7901
     Batch 025 | Loss : 0.3556 | Acc : 0.8308
     Batch 050 | Loss : 0.4188 | Acc : 0.7986
     Batch 075 | Loss : 0.3911 | Acc : 0.8073
     Batch 100 | Loss : 0.3786 | Acc : 0.8237
     Batch 125 | Loss : 0.3629 | Acc : 0.8303
     Batch 150 | Loss : 0.3861 | Acc : 0.8263
     Batch 175 | Loss : 0.4696 | Acc : 0.7705
     Batch 200 | Loss : 0.3357 | Acc : 0.8389
     Batch 225 | Loss : 0.3419 | Acc : 0.8467
     Batch 250 | Loss : 0.3516 | Acc : 0.8244
     Batch 275 | Loss : 0.4134 | Acc : 0.7998
     Batch 300 | Loss : 0.4957 | Acc : 0.7626
Epoch 00012 | Train Loss : 0.3657 | Eval Loss : 0.3685 | Train acc : 0.8276 | Eval Acc : 0.8229 | Eval Log. Respected : 0.9373
     Batch 000 | Loss : 0.3296 | Acc : 0.8526
     Batch 025 | Loss : 0.3253 | Acc : 0.8572
     Batch 050 | Loss : 0.3991 | Acc : 0.8096
     Batch 075 | Loss : 0.3487 | Acc : 0.8338
     Batch 100 | Loss : 0.3222 | Acc : 0.8507
     Batch 125 | Loss : 0.3888 | Acc : 0.8085
     Batch 150 | Loss : 0.3596 | Acc : 0.8326
     Batch 175 | Loss : 0.3527 | Acc : 0.8313
     Batch 200 | Loss : 0.3303 | Acc : 0.8413
     Batch 225 | Loss : 0.3442 | Acc : 0.8422
     Batch 250 | Loss : 0.3338 | Acc : 0.8424
     Batch 275 | Loss : 0.3064 | Acc : 0.8656
     Batch 300 | Loss : 0.3627 | Acc : 0.8330
Epoch 00013 | Train Loss : 0.3650 | Eval Loss : 0.3670 | Train acc : 0.8281 | Eval Acc : 0.8242 | Eval Log. Respected : 0.9293
     Batch 000 | Loss : 0.3417 | Acc : 0.8391
     Batch 025 | Loss : 0.3073 | Acc : 0.8629
     Batch 050 | Loss : 0.3825 | Acc : 0.8147
     Batch 075 | Loss : 0.3933 | Acc : 0.7981
     Batch 100 | Loss : 0.3202 | Acc : 0.8493
     Batch 125 | Loss : 0.4324 | Acc : 0.7883
     Batch 150 | Loss : 0.3671 | Acc : 0.8238
     Batch 175 | Loss : 0.3244 | Acc : 0.8563
     Batch 200 | Loss : 0.2906 | Acc : 0.8711
     Batch 225 | Loss : 0.4712 | Acc : 0.7689
     Batch 250 | Loss : 0.4071 | Acc : 0.7993
     Batch 275 | Loss : 0.3727 | Acc : 0.8299
     Batch 300 | Loss : 0.3596 | Acc : 0.8283
Epoch 00014 | Train Loss : 0.3641 | Eval Loss : 0.3686 | Train acc : 0.8286 | Eval Acc : 0.8226 | Eval Log. Respected : 0.9442
     Batch 000 | Loss : 0.3305 | Acc : 0.8522
     Batch 025 | Loss : 0.4864 | Acc : 0.7711
     Batch 050 | Loss : 0.3216 | Acc : 0.8523
     Batch 075 | Loss : 0.2977 | Acc : 0.8707
     Batch 100 | Loss : 0.3190 | Acc : 0.8583
     Batch 125 | Loss : 0.3252 | Acc : 0.8483
     Batch 150 | Loss : 0.4383 | Acc : 0.7867
     Batch 175 | Loss : 0.3898 | Acc : 0.8167
     Batch 200 | Loss : 0.4192 | Acc : 0.7881
     Batch 225 | Loss : 0.4659 | Acc : 0.7716
     Batch 250 | Loss : 0.5333 | Acc : 0.7603
     Batch 275 | Loss : 0.4198 | Acc : 0.8022
     Batch 300 | Loss : 0.3169 | Acc : 0.8492
Epoch 00015 | Train Loss : 0.3634 | Eval Loss : 0.3616 | Train acc : 0.8290 | Eval Acc : 0.8279 | Eval Log. Respected : 0.9314
     Batch 000 | Loss : 0.3987 | Acc : 0.8150
     Batch 025 | Loss : 0.3013 | Acc : 0.8651
     Batch 050 | Loss : 0.3798 | Acc : 0.8186
     Batch 075 | Loss : 0.3168 | Acc : 0.8519
     Batch 100 | Loss : 0.3784 | Acc : 0.8188
     Batch 125 | Loss : 0.3071 | Acc : 0.8610
     Batch 150 | Loss : 0.3955 | Acc : 0.8141
     Batch 175 | Loss : 0.3837 | Acc : 0.8220
     Batch 200 | Loss : 0.4101 | Acc : 0.7890
     Batch 225 | Loss : 0.3801 | Acc : 0.8121
     Batch 250 | Loss : 0.4114 | Acc : 0.8063
     Batch 275 | Loss : 0.3109 | Acc : 0.8576
     Batch 300 | Loss : 0.3055 | Acc : 0.8657
Epoch 00016 | Train Loss : 0.3624 | Eval Loss : 0.3628 | Train acc : 0.8293 | Eval Acc : 0.8261 | Eval Log. Respected : 0.9287
     Batch 000 | Loss : 0.4743 | Acc : 0.7707
     Batch 025 | Loss : 0.2789 | Acc : 0.8782
     Batch 050 | Loss : 0.3322 | Acc : 0.8470
     Batch 075 | Loss : 0.3640 | Acc : 0.8321
     Batch 100 | Loss : 0.3895 | Acc : 0.8068
     Batch 125 | Loss : 0.4315 | Acc : 0.7867
     Batch 150 | Loss : 0.3590 | Acc : 0.8255
     Batch 175 | Loss : 0.4050 | Acc : 0.7973
     Batch 200 | Loss : 0.4616 | Acc : 0.7777
     Batch 225 | Loss : 0.3616 | Acc : 0.8312
     Batch 250 | Loss : 0.4426 | Acc : 0.7724
     Batch 275 | Loss : 0.3473 | Acc : 0.8399
     Batch 300 | Loss : 0.3693 | Acc : 0.8294
Epoch 00017 | Train Loss : 0.3621 | Eval Loss : 0.3653 | Train acc : 0.8296 | Eval Acc : 0.8276 | Eval Log. Respected : 0.9234
     Batch 000 | Loss : 0.4590 | Acc : 0.7833
     Batch 025 | Loss : 0.3266 | Acc : 0.8595
     Batch 050 | Loss : 0.4241 | Acc : 0.7998
     Batch 075 | Loss : 0.3863 | Acc : 0.8109
     Batch 100 | Loss : 0.2890 | Acc : 0.8704
     Batch 125 | Loss : 0.3953 | Acc : 0.8041
     Batch 150 | Loss : 0.3696 | Acc : 0.8195
     Batch 175 | Loss : 0.3641 | Acc : 0.8235
     Batch 200 | Loss : 0.3031 | Acc : 0.8678
     Batch 225 | Loss : 0.4018 | Acc : 0.8079
     Batch 250 | Loss : 0.3234 | Acc : 0.8447
     Batch 275 | Loss : 0.3650 | Acc : 0.8297
     Batch 300 | Loss : 0.3098 | Acc : 0.8629
Epoch 00018 | Train Loss : 0.3605 | Eval Loss : 0.3606 | Train acc : 0.8306 | Eval Acc : 0.8282 | Eval Log. Respected : 0.9372
     Batch 000 | Loss : 0.2851 | Acc : 0.8702
     Batch 025 | Loss : 0.3093 | Acc : 0.8637
     Batch 050 | Loss : 0.3298 | Acc : 0.8494
     Batch 075 | Loss : 0.3255 | Acc : 0.8458
     Batch 100 | Loss : 0.3053 | Acc : 0.8631
     Batch 125 | Loss : 0.5077 | Acc : 0.7613
     Batch 150 | Loss : 0.3411 | Acc : 0.8409
     Batch 175 | Loss : 0.3941 | Acc : 0.8121
     Batch 200 | Loss : 0.3833 | Acc : 0.8086
     Batch 225 | Loss : 0.3470 | Acc : 0.8400
     Batch 250 | Loss : 0.3450 | Acc : 0.8411
     Batch 275 | Loss : 0.3325 | Acc : 0.8552
     Batch 300 | Loss : 0.2989 | Acc : 0.8669
Epoch 00019 | Train Loss : 0.3593 | Eval Loss : 0.3602 | Train acc : 0.8312 | Eval Acc : 0.8303 | Eval Log. Respected : 0.9346
     Batch 000 | Loss : 0.3763 | Acc : 0.8253
     Batch 025 | Loss : 0.3267 | Acc : 0.8462
     Batch 050 | Loss : 0.3676 | Acc : 0.8233
     Batch 075 | Loss : 0.4191 | Acc : 0.7902
     Batch 100 | Loss : 0.3656 | Acc : 0.8297
     Batch 125 | Loss : 0.3446 | Acc : 0.8379
     Batch 150 | Loss : 0.3930 | Acc : 0.8135
     Batch 175 | Loss : 0.4049 | Acc : 0.8073
     Batch 200 | Loss : 0.4051 | Acc : 0.8062
     Batch 225 | Loss : 0.3266 | Acc : 0.8488
     Batch 250 | Loss : 0.3560 | Acc : 0.8248
     Batch 275 | Loss : 0.3476 | Acc : 0.8339
     Batch 300 | Loss : 0.4057 | Acc : 0.8212
Epoch 00020 | Train Loss : 0.3600 | Eval Loss : 0.3625 | Train acc : 0.8310 | Eval Acc : 0.8269 | Eval Log. Respected : 0.9330
     Batch 000 | Loss : 0.4274 | Acc : 0.7830
     Batch 025 | Loss : 0.4100 | Acc : 0.8048
     Batch 050 | Loss : 0.3356 | Acc : 0.8392
     Batch 075 | Loss : 0.2981 | Acc : 0.8688
     Batch 100 | Loss : 0.3322 | Acc : 0.8431
     Batch 125 | Loss : 0.3949 | Acc : 0.8035
     Batch 150 | Loss : 0.3275 | Acc : 0.8530
     Batch 175 | Loss : 0.4114 | Acc : 0.7958
     Batch 200 | Loss : 0.4026 | Acc : 0.7967
     Batch 225 | Loss : 0.3727 | Acc : 0.8280
     Batch 250 | Loss : 0.3452 | Acc : 0.8366
     Batch 275 | Loss : 0.2829 | Acc : 0.8741
     Batch 300 | Loss : 0.3589 | Acc : 0.8342
Epoch 00021 | Train Loss : 0.3584 | Eval Loss : 0.3643 | Train acc : 0.8319 | Eval Acc : 0.8258 | Eval Log. Respected : 0.9270
     Batch 000 | Loss : 0.3334 | Acc : 0.8440
     Batch 025 | Loss : 0.3436 | Acc : 0.8456
     Batch 050 | Loss : 0.3283 | Acc : 0.8462
     Batch 075 | Loss : 0.2950 | Acc : 0.8678
     Batch 100 | Loss : 0.3435 | Acc : 0.8349
     Batch 125 | Loss : 0.3248 | Acc : 0.8441
     Batch 150 | Loss : 0.2793 | Acc : 0.8775
     Batch 175 | Loss : 0.3625 | Acc : 0.8297
     Batch 200 | Loss : 0.3276 | Acc : 0.8430
     Batch 225 | Loss : 0.4139 | Acc : 0.8150
     Batch 250 | Loss : 0.2952 | Acc : 0.8649
     Batch 275 | Loss : 0.3821 | Acc : 0.8163
     Batch 300 | Loss : 0.3051 | Acc : 0.8623
Epoch 00022 | Train Loss : 0.3585 | Eval Loss : 0.3643 | Train acc : 0.8318 | Eval Acc : 0.8273 | Eval Log. Respected : 0.9310
     Batch 000 | Loss : 0.3432 | Acc : 0.8417
     Batch 025 | Loss : 0.4424 | Acc : 0.7910
     Batch 050 | Loss : 0.3909 | Acc : 0.8087
     Batch 075 | Loss : 0.3414 | Acc : 0.8355
     Batch 100 | Loss : 0.4644 | Acc : 0.7827
     Batch 125 | Loss : 0.3496 | Acc : 0.8363
     Batch 150 | Loss : 0.3265 | Acc : 0.8470
     Batch 175 | Loss : 0.3283 | Acc : 0.8521
     Batch 200 | Loss : 0.4038 | Acc : 0.8002
     Batch 225 | Loss : 0.2857 | Acc : 0.8724
     Batch 250 | Loss : 0.2813 | Acc : 0.8721
     Batch 275 | Loss : 0.3193 | Acc : 0.8543
     Batch 300 | Loss : 0.3294 | Acc : 0.8476
Epoch 00023 | Train Loss : 0.3564 | Eval Loss : 0.3565 | Train acc : 0.8325 | Eval Acc : 0.8293 | Eval Log. Respected : 0.9325
     Batch 000 | Loss : 0.2934 | Acc : 0.8719
     Batch 025 | Loss : 0.3997 | Acc : 0.8017
     Batch 050 | Loss : 0.3578 | Acc : 0.8322
     Batch 075 | Loss : 0.4011 | Acc : 0.8030
     Batch 100 | Loss : 0.3533 | Acc : 0.8318
     Batch 125 | Loss : 0.4185 | Acc : 0.8024
     Batch 150 | Loss : 0.2707 | Acc : 0.8819
     Batch 175 | Loss : 0.5354 | Acc : 0.7579
     Batch 200 | Loss : 0.3867 | Acc : 0.8090
     Batch 225 | Loss : 0.3860 | Acc : 0.8216
     Batch 250 | Loss : 0.3603 | Acc : 0.8290
     Batch 275 | Loss : 0.3822 | Acc : 0.8140
     Batch 300 | Loss : 0.3934 | Acc : 0.8136
Epoch 00024 | Train Loss : 0.3576 | Eval Loss : 0.3568 | Train acc : 0.8321 | Eval Acc : 0.8298 | Eval Log. Respected : 0.9263
     Batch 000 | Loss : 0.4605 | Acc : 0.7736
     Batch 025 | Loss : 0.3104 | Acc : 0.8641
     Batch 050 | Loss : 0.3175 | Acc : 0.8564
     Batch 075 | Loss : 0.3038 | Acc : 0.8654
     Batch 100 | Loss : 0.4109 | Acc : 0.8037
     Batch 125 | Loss : 0.3193 | Acc : 0.8478
     Batch 150 | Loss : 0.3102 | Acc : 0.8617
     Batch 175 | Loss : 0.3145 | Acc : 0.8551
     Batch 200 | Loss : 0.3420 | Acc : 0.8365
     Batch 225 | Loss : 0.3047 | Acc : 0.8668
     Batch 250 | Loss : 0.3656 | Acc : 0.8253
     Batch 275 | Loss : 0.2954 | Acc : 0.8666
     Batch 300 | Loss : 0.2950 | Acc : 0.8744
Epoch 00025 | Train Loss : 0.3568 | Eval Loss : 0.3556 | Train acc : 0.8323 | Eval Acc : 0.8294 | Eval Log. Respected : 0.9328
     Batch 000 | Loss : 0.3031 | Acc : 0.8653
     Batch 025 | Loss : 0.3218 | Acc : 0.8507
     Batch 050 | Loss : 0.3902 | Acc : 0.8145
     Batch 075 | Loss : 0.3745 | Acc : 0.8277
     Batch 100 | Loss : 0.3071 | Acc : 0.8630
     Batch 125 | Loss : 0.2833 | Acc : 0.8781
     Batch 150 | Loss : 0.3306 | Acc : 0.8469
     Batch 175 | Loss : 0.3866 | Acc : 0.8155
     Batch 200 | Loss : 0.3457 | Acc : 0.8404
     Batch 225 | Loss : 0.3135 | Acc : 0.8628
     Batch 250 | Loss : 0.3231 | Acc : 0.8513
     Batch 275 | Loss : 0.3307 | Acc : 0.8490
     Batch 300 | Loss : 0.3417 | Acc : 0.8433
Epoch 00026 | Train Loss : 0.3567 | Eval Loss : 0.3580 | Train acc : 0.8324 | Eval Acc : 0.8278 | Eval Log. Respected : 0.9393
     Batch 000 | Loss : 0.3290 | Acc : 0.8448
     Batch 025 | Loss : 0.3501 | Acc : 0.8463
     Batch 050 | Loss : 0.3051 | Acc : 0.8690
     Batch 075 | Loss : 0.3339 | Acc : 0.8499
     Batch 100 | Loss : 0.3741 | Acc : 0.8211
     Batch 125 | Loss : 0.3132 | Acc : 0.8626
     Batch 150 | Loss : 0.3265 | Acc : 0.8463
     Batch 175 | Loss : 0.3802 | Acc : 0.8161
     Batch 200 | Loss : 0.3701 | Acc : 0.8370
     Batch 225 | Loss : 0.3196 | Acc : 0.8498
     Batch 250 | Loss : 0.4485 | Acc : 0.7883
     Batch 275 | Loss : 0.3131 | Acc : 0.8584
     Batch 300 | Loss : 0.4004 | Acc : 0.8053
Epoch 00027 | Train Loss : 0.3578 | Eval Loss : 0.3546 | Train acc : 0.8321 | Eval Acc : 0.8301 | Eval Log. Respected : 0.9349
     Batch 000 | Loss : 0.3537 | Acc : 0.8290
     Batch 025 | Loss : 0.2989 | Acc : 0.8670
     Batch 050 | Loss : 0.3821 | Acc : 0.8164
     Batch 075 | Loss : 0.2941 | Acc : 0.8691
     Batch 100 | Loss : 0.3878 | Acc : 0.8123
     Batch 125 | Loss : 0.3931 | Acc : 0.8207
     Batch 150 | Loss : 0.3259 | Acc : 0.8509
     Batch 175 | Loss : 0.3446 | Acc : 0.8357
     Batch 200 | Loss : 0.2987 | Acc : 0.8670
     Batch 225 | Loss : 0.2732 | Acc : 0.8801
     Batch 250 | Loss : 0.3186 | Acc : 0.8459
     Batch 275 | Loss : 0.4014 | Acc : 0.8030
     Batch 300 | Loss : 0.3063 | Acc : 0.8586
Epoch 00028 | Train Loss : 0.3552 | Eval Loss : 0.3543 | Train acc : 0.8333 | Eval Acc : 0.8303 | Eval Log. Respected : 0.9336
     Batch 000 | Loss : 0.2920 | Acc : 0.8705
     Batch 025 | Loss : 0.3857 | Acc : 0.8237
     Batch 050 | Loss : 0.3458 | Acc : 0.8356
     Batch 075 | Loss : 0.3208 | Acc : 0.8534
     Batch 100 | Loss : 0.2919 | Acc : 0.8728
     Batch 125 | Loss : 0.4420 | Acc : 0.7843
     Batch 150 | Loss : 0.3346 | Acc : 0.8462
     Batch 175 | Loss : 0.3187 | Acc : 0.8576
     Batch 200 | Loss : 0.3789 | Acc : 0.8293
     Batch 225 | Loss : 0.3798 | Acc : 0.8213
     Batch 250 | Loss : 0.3166 | Acc : 0.8611
     Batch 275 | Loss : 0.4003 | Acc : 0.8055
     Batch 300 | Loss : 0.3313 | Acc : 0.8408
Epoch 00029 | Train Loss : 0.3561 | Eval Loss : 0.3680 | Train acc : 0.8332 | Eval Acc : 0.8265 | Eval Log. Respected : 0.9255
     Batch 000 | Loss : 0.3947 | Acc : 0.8140
     Batch 025 | Loss : 0.3468 | Acc : 0.8323
     Batch 050 | Loss : 0.3759 | Acc : 0.8207
     Batch 075 | Loss : 0.4132 | Acc : 0.8042
     Batch 100 | Loss : 0.3144 | Acc : 0.8526
     Batch 125 | Loss : 0.2997 | Acc : 0.8573
     Batch 150 | Loss : 0.2902 | Acc : 0.8695
     Batch 175 | Loss : 0.4049 | Acc : 0.7940
     Batch 200 | Loss : 0.3476 | Acc : 0.8294
