Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.6936 | Acc : 0.5135
     Batch 050 | Loss : 0.4789 | Acc : 0.7601
     Batch 075 | Loss : 0.5500 | Acc : 0.6951
     Batch 100 | Loss : 0.4859 | Acc : 0.7319
     Batch 125 | Loss : 0.5161 | Acc : 0.7212
     Batch 150 | Loss : 0.4740 | Acc : 0.7481
     Batch 175 | Loss : 0.5575 | Acc : 0.6952
     Batch 200 | Loss : 0.5134 | Acc : 0.7418
     Batch 225 | Loss : 0.5399 | Acc : 0.7098
     Batch 250 | Loss : 0.4568 | Acc : 0.7663
     Batch 275 | Loss : 0.4604 | Acc : 0.7606
     Batch 300 | Loss : 0.4156 | Acc : 0.7729
Epoch 00003 | Train Loss : 0.5035 | Eval Loss : 0.4966 | Train acc : 0.7362 | Eval Acc : 0.7312 | Eval Log. Respected : 0.9886
     Batch 000 | Loss : 0.5226 | Acc : 0.7208
     Batch 025 | Loss : 0.4968 | Acc : 0.7499
     Batch 050 | Loss : 0.5460 | Acc : 0.7004
     Batch 075 | Loss : 0.4752 | Acc : 0.7522
     Batch 100 | Loss : 0.5363 | Acc : 0.7183
     Batch 125 | Loss : 0.4789 | Acc : 0.7548
     Batch 150 | Loss : 0.4517 | Acc : 0.7789
     Batch 175 | Loss : 0.5176 | Acc : 0.7294
     Batch 200 | Loss : 0.4378 | Acc : 0.7791
     Batch 225 | Loss : 0.4938 | Acc : 0.7452
     Batch 250 | Loss : 0.5191 | Acc : 0.7331
     Batch 275 | Loss : 0.4704 | Acc : 0.7705
     Batch 300 | Loss : 0.5159 | Acc : 0.7295
Epoch 00004 | Train Loss : 0.4929 | Eval Loss : 0.4930 | Train acc : 0.7433 | Eval Acc : 0.7350 | Eval Log. Respected : 0.9927
     Batch 000 | Loss : 0.4493 | Acc : 0.7749
     Batch 025 | Loss : 0.5026 | Acc : 0.7348
     Batch 050 | Loss : 0.4467 | Acc : 0.7722
     Batch 075 | Loss : 0.4563 | Acc : 0.7848
     Batch 100 | Loss : 0.5466 | Acc : 0.7011
     Batch 125 | Loss : 0.5375 | Acc : 0.7237
     Batch 150 | Loss : 0.5136 | Acc : 0.7304
     Batch 175 | Loss : 0.4394 | Acc : 0.7655
     Batch 200 | Loss : 0.4500 | Acc : 0.7703
     Batch 225 | Loss : 0.5717 | Acc : 0.6973
     Batch 250 | Loss : 0.5260 | Acc : 0.7206
     Batch 275 | Loss : 0.4699 | Acc : 0.7581
     Batch 300 | Loss : 0.4898 | Acc : 0.7445
Epoch 00005 | Train Loss : 0.4881 | Eval Loss : 0.4803 | Train acc : 0.7483 | Eval Acc : 0.7435 | Eval Log. Respected : 1.0000
     Batch 000 | Loss : 0.3997 | Acc : 0.8150
     Batch 025 | Loss : 0.4625 | Acc : 0.7634
     Batch 050 | Loss : 0.4829 | Acc : 0.7475
     Batch 075 | Loss : 0.4519 | Acc : 0.7738
     Batch 100 | Loss : 0.5105 | Acc : 0.7274
     Batch 125 | Loss : 0.4941 | Acc : 0.7449
     Batch 150 | Loss : 0.3971 | Acc : 0.7999
     Batch 175 | Loss : 0.4953 | Acc : 0.7402
     Batch 200 | Loss : 0.4455 | Acc : 0.7801
     Batch 225 | Loss : 0.4893 | Acc : 0.7550
     Batch 250 | Loss : 0.3990 | Acc : 0.8062
     Batch 275 | Loss : 0.4050 | Acc : 0.7959
     Batch 300 | Loss : 0.4995 | Acc : 0.7464
Epoch 00006 | Train Loss : 0.4792 | Eval Loss : 0.4719 | Train acc : 0.7552 | Eval Acc : 0.7506 | Eval Log. Respected : 0.9971
     Batch 000 | Loss : 0.4669 | Acc : 0.7559
     Batch 025 | Loss : 0.5231 | Acc : 0.7422
     Batch 050 | Loss : 0.4791 | Acc : 0.7559
     Batch 075 | Loss : 0.4843 | Acc : 0.7634
     Batch 100 | Loss : 0.5405 | Acc : 0.7304
     Batch 125 | Loss : 0.4769 | Acc : 0.7528
     Batch 150 | Loss : 0.4915 | Acc : 0.7382
     Batch 175 | Loss : 0.5074 | Acc : 0.7479
     Batch 200 | Loss : 0.5226 | Acc : 0.7252
     Batch 225 | Loss : 0.4829 | Acc : 0.7490
     Batch 250 | Loss : 0.4637 | Acc : 0.7590
     Batch 275 | Loss : 0.4306 | Acc : 0.7878
     Batch 300 | Loss : 0.4604 | Acc : 0.7658
Epoch 00007 | Train Loss : 0.4739 | Eval Loss : 0.4676 | Train acc : 0.7583 | Eval Acc : 0.7526 | Eval Log. Respected : 0.9862
     Batch 000 | Loss : 0.4274 | Acc : 0.7772
     Batch 025 | Loss : 0.5729 | Acc : 0.6933
     Batch 050 | Loss : 0.4457 | Acc : 0.7847
     Batch 075 | Loss : 0.4298 | Acc : 0.7846
     Batch 100 | Loss : 0.4208 | Acc : 0.7944
     Batch 125 | Loss : 0.5564 | Acc : 0.7149
     Batch 150 | Loss : 0.6331 | Acc : 0.6729
     Batch 175 | Loss : 0.4991 | Acc : 0.7374
     Batch 200 | Loss : 0.5374 | Acc : 0.7260
     Batch 225 | Loss : 0.4103 | Acc : 0.8021
     Batch 250 | Loss : 0.3968 | Acc : 0.8100
     Batch 275 | Loss : 0.4533 | Acc : 0.7700
     Batch 300 | Loss : 0.5101 | Acc : 0.7343
Epoch 00008 | Train Loss : 0.4693 | Eval Loss : 0.4695 | Train acc : 0.7609 | Eval Acc : 0.7519 | Eval Log. Respected : 0.9907
     Batch 000 | Loss : 0.4903 | Acc : 0.7419
     Batch 025 | Loss : 0.4848 | Acc : 0.7445
     Batch 050 | Loss : 0.4505 | Acc : 0.7660
     Batch 075 | Loss : 0.5179 | Acc : 0.7154
     Batch 100 | Loss : 0.4720 | Acc : 0.7556
     Batch 125 | Loss : 0.5301 | Acc : 0.7266
     Batch 150 | Loss : 0.4908 | Acc : 0.7492
     Batch 175 | Loss : 0.4024 | Acc : 0.8127
     Batch 200 | Loss : 0.4476 | Acc : 0.7968
     Batch 225 | Loss : 0.4869 | Acc : 0.7428
     Batch 250 | Loss : 0.4396 | Acc : 0.7767
     Batch 275 | Loss : 0.5314 | Acc : 0.7301
     Batch 300 | Loss : 0.4190 | Acc : 0.8001
Epoch 00009 | Train Loss : 0.4683 | Eval Loss : 0.4642 | Train acc : 0.7627 | Eval Acc : 0.7579 | Eval Log. Respected : 0.9958
     Batch 000 | Loss : 0.6026 | Acc : 0.6849
     Batch 025 | Loss : 0.4441 | Acc : 0.7753
     Batch 050 | Loss : 0.3940 | Acc : 0.8018
     Batch 075 | Loss : 0.5157 | Acc : 0.7270
     Batch 100 | Loss : 0.4254 | Acc : 0.7814
     Batch 125 | Loss : 0.5413 | Acc : 0.7168
     Batch 150 | Loss : 0.4003 | Acc : 0.8092
     Batch 175 | Loss : 0.4130 | Acc : 0.7950
     Batch 200 | Loss : 0.5244 | Acc : 0.7298
     Batch 225 | Loss : 0.4956 | Acc : 0.7359
     Batch 250 | Loss : 0.5101 | Acc : 0.7304
     Batch 275 | Loss : 0.4231 | Acc : 0.8158
     Batch 300 | Loss : 0.3949 | Acc : 0.8091
Epoch 00010 | Train Loss : 0.4648 | Eval Loss : 0.4581 | Train acc : 0.7647 | Eval Acc : 0.7613 | Eval Log. Respected : 0.9935
     Batch 000 | Loss : 0.4528 | Acc : 0.7625
     Batch 025 | Loss : 0.5751 | Acc : 0.6829
     Batch 050 | Loss : 0.4685 | Acc : 0.7555
     Batch 075 | Loss : 0.5309 | Acc : 0.7246
     Batch 100 | Loss : 0.4598 | Acc : 0.7685
     Batch 125 | Loss : 0.4515 | Acc : 0.7699
     Batch 150 | Loss : 0.3713 | Acc : 0.8212
     Batch 175 | Loss : 0.4792 | Acc : 0.7424
     Batch 200 | Loss : 0.4511 | Acc : 0.7732
     Batch 225 | Loss : 0.4566 | Acc : 0.7706
     Batch 250 | Loss : 0.4004 | Acc : 0.8113
     Batch 275 | Loss : 0.5145 | Acc : 0.7189
     Batch 300 | Loss : 0.4527 | Acc : 0.7915
Epoch 00011 | Train Loss : 0.4609 | Eval Loss : 0.4513 | Train acc : 0.7670 | Eval Acc : 0.7664 | Eval Log. Respected : 0.9589
     Batch 000 | Loss : 0.4838 | Acc : 0.7491
     Batch 025 | Loss : 0.4792 | Acc : 0.7821
     Batch 050 | Loss : 0.4414 | Acc : 0.7841
     Batch 075 | Loss : 0.4889 | Acc : 0.7468
     Batch 100 | Loss : 0.4336 | Acc : 0.7850
     Batch 125 | Loss : 0.4425 | Acc : 0.7812
     Batch 150 | Loss : 0.3840 | Acc : 0.8167
     Batch 175 | Loss : 0.5336 | Acc : 0.7299
     Batch 200 | Loss : 0.4567 | Acc : 0.7719
     Batch 225 | Loss : 0.4176 | Acc : 0.7867
     Batch 250 | Loss : 0.4394 | Acc : 0.7833
     Batch 275 | Loss : 0.4978 | Acc : 0.7509
     Batch 300 | Loss : 0.3743 | Acc : 0.8267
Epoch 00012 | Train Loss : 0.4585 | Eval Loss : 0.4519 | Train acc : 0.7701 | Eval Acc : 0.7671 | Eval Log. Respected : 0.9586
     Batch 000 | Loss : 0.4293 | Acc : 0.7836
     Batch 025 | Loss : 0.5412 | Acc : 0.7115
     Batch 050 | Loss : 0.4390 | Acc : 0.7830
     Batch 075 | Loss : 0.4645 | Acc : 0.7630
     Batch 100 | Loss : 0.5228 | Acc : 0.7094
     Batch 125 | Loss : 0.4137 | Acc : 0.7832
     Batch 150 | Loss : 0.3910 | Acc : 0.8097
     Batch 175 | Loss : 0.4312 | Acc : 0.7792
     Batch 200 | Loss : 0.4932 | Acc : 0.7385
     Batch 225 | Loss : 0.4673 | Acc : 0.7615
     Batch 250 | Loss : 0.4836 | Acc : 0.7544
     Batch 275 | Loss : 0.6345 | Acc : 0.6693
     Batch 300 | Loss : 0.4620 | Acc : 0.7606
Epoch 00013 | Train Loss : 0.4694 | Eval Loss : 0.4687 | Train acc : 0.7600 | Eval Acc : 0.7481 | Eval Log. Respected : 0.9669
     Batch 000 | Loss : 0.5284 | Acc : 0.7196
     Batch 025 | Loss : 0.4032 | Acc : 0.7973
     Batch 050 | Loss : 0.4746 | Acc : 0.7541
     Batch 075 | Loss : 0.4965 | Acc : 0.7659
     Batch 100 | Loss : 0.4918 | Acc : 0.7405
     Batch 125 | Loss : 0.5611 | Acc : 0.6996
     Batch 150 | Loss : 0.4850 | Acc : 0.7455
     Batch 175 | Loss : 0.3969 | Acc : 0.7951
     Batch 200 | Loss : 0.4998 | Acc : 0.7298
     Batch 225 | Loss : 0.5054 | Acc : 0.7419
     Batch 250 | Loss : 0.5910 | Acc : 0.6942
     Batch 275 | Loss : 0.4356 | Acc : 0.7878
     Batch 300 | Loss : 0.4771 | Acc : 0.7658
Epoch 00014 | Train Loss : 0.4734 | Eval Loss : 0.4763 | Train acc : 0.7561 | Eval Acc : 0.7523 | Eval Log. Respected : 0.9929
     Batch 000 | Loss : 0.4517 | Acc : 0.7752
     Batch 025 | Loss : 0.4583 | Acc : 0.7679
     Batch 050 | Loss : 0.4813 | Acc : 0.7534
     Batch 075 | Loss : 0.3462 | Acc : 0.8512
     Batch 100 | Loss : 0.3685 | Acc : 0.8299
     Batch 125 | Loss : 0.4488 | Acc : 0.7798
     Batch 150 | Loss : 0.4833 | Acc : 0.7669
     Batch 175 | Loss : 0.4250 | Acc : 0.7970
     Batch 200 | Loss : 0.4159 | Acc : 0.7974
     Batch 225 | Loss : 0.3458 | Acc : 0.8526
     Batch 250 | Loss : 0.4501 | Acc : 0.7683
     Batch 275 | Loss : 0.3609 | Acc : 0.8352
     Batch 300 | Loss : 0.3424 | Acc : 0.8419
Epoch 00015 | Train Loss : 0.4072 | Eval Loss : 0.3703 | Train acc : 0.8067 | Eval Acc : 0.8258 | Eval Log. Respected : 0.9568
     Batch 000 | Loss : 0.3309 | Acc : 0.8431
     Batch 025 | Loss : 0.3293 | Acc : 0.8502
     Batch 050 | Loss : 0.3388 | Acc : 0.8473
     Batch 075 | Loss : 0.3281 | Acc : 0.8539
     Batch 100 | Loss : 0.3613 | Acc : 0.8306
     Batch 125 | Loss : 0.3365 | Acc : 0.8459
     Batch 150 | Loss : 0.3974 | Acc : 0.8100
     Batch 175 | Loss : 0.3588 | Acc : 0.8328
     Batch 200 | Loss : 0.3382 | Acc : 0.8475
     Batch 225 | Loss : 0.3566 | Acc : 0.8371
     Batch 250 | Loss : 0.3546 | Acc : 0.8334
     Batch 275 | Loss : 0.3641 | Acc : 0.8307
     Batch 300 | Loss : 0.3996 | Acc : 0.8036
Epoch 00016 | Train Loss : 0.3690 | Eval Loss : 0.3670 | Train acc : 0.8293 | Eval Acc : 0.8290 | Eval Log. Respected : 0.9562
     Batch 000 | Loss : 0.3806 | Acc : 0.8298
     Batch 025 | Loss : 0.3569 | Acc : 0.8292
     Batch 050 | Loss : 0.3768 | Acc : 0.8214
     Batch 075 | Loss : 0.3512 | Acc : 0.8453
     Batch 100 | Loss : 0.3120 | Acc : 0.8539
     Batch 125 | Loss : 0.3367 | Acc : 0.8442
     Batch 150 | Loss : 0.3435 | Acc : 0.8436
     Batch 175 | Loss : 0.3993 | Acc : 0.8057
     Batch 200 | Loss : 0.4609 | Acc : 0.7819
     Batch 225 | Loss : 0.3592 | Acc : 0.8349
     Batch 250 | Loss : 0.3522 | Acc : 0.8400
     Batch 275 | Loss : 0.3728 | Acc : 0.8183
     Batch 300 | Loss : 0.4176 | Acc : 0.8021
Epoch 00017 | Train Loss : 0.3599 | Eval Loss : 0.3544 | Train acc : 0.8343 | Eval Acc : 0.8348 | Eval Log. Respected : 0.9531
     Batch 000 | Loss : 0.3045 | Acc : 0.8694
     Batch 025 | Loss : 0.3659 | Acc : 0.8402
     Batch 050 | Loss : 0.3118 | Acc : 0.8581
     Batch 075 | Loss : 0.3816 | Acc : 0.8189
     Batch 100 | Loss : 0.4786 | Acc : 0.7749
     Batch 125 | Loss : 0.3775 | Acc : 0.8270
     Batch 150 | Loss : 0.4252 | Acc : 0.8000
     Batch 175 | Loss : 0.3676 | Acc : 0.8313
     Batch 200 | Loss : 0.3913 | Acc : 0.8140
     Batch 225 | Loss : 0.4825 | Acc : 0.7952
     Batch 250 | Loss : 0.4140 | Acc : 0.7947
     Batch 275 | Loss : 0.3230 | Acc : 0.8527
     Batch 300 | Loss : 0.3564 | Acc : 0.8330
Epoch 00018 | Train Loss : 0.3556 | Eval Loss : 0.3520 | Train acc : 0.8368 | Eval Acc : 0.8376 | Eval Log. Respected : 0.9443
     Batch 000 | Loss : 0.3760 | Acc : 0.8191
     Batch 025 | Loss : 0.4095 | Acc : 0.8055
     Batch 050 | Loss : 0.3071 | Acc : 0.8651
     Batch 075 | Loss : 0.3388 | Acc : 0.8482
     Batch 100 | Loss : 0.4457 | Acc : 0.7906
     Batch 125 | Loss : 0.3571 | Acc : 0.8344
     Batch 150 | Loss : 0.3079 | Acc : 0.8652
     Batch 175 | Loss : 0.3838 | Acc : 0.8209
     Batch 200 | Loss : 0.2996 | Acc : 0.8712
     Batch 225 | Loss : 0.3373 | Acc : 0.8466
     Batch 250 | Loss : 0.3395 | Acc : 0.8466
     Batch 275 | Loss : 0.3309 | Acc : 0.8463
     Batch 300 | Loss : 0.4462 | Acc : 0.7929
Epoch 00019 | Train Loss : 0.3519 | Eval Loss : 0.3552 | Train acc : 0.8389 | Eval Acc : 0.8355 | Eval Log. Respected : 0.9615
     Batch 000 | Loss : 0.3087 | Acc : 0.8653
     Batch 025 | Loss : 0.3584 | Acc : 0.8359
     Batch 050 | Loss : 0.3118 | Acc : 0.8573
     Batch 075 | Loss : 0.3233 | Acc : 0.8540
     Batch 100 | Loss : 0.3105 | Acc : 0.8626
     Batch 125 | Loss : 0.3758 | Acc : 0.8211
     Batch 150 | Loss : 0.2970 | Acc : 0.8695
     Batch 175 | Loss : 0.3143 | Acc : 0.8682
     Batch 200 | Loss : 0.3313 | Acc : 0.8530
     Batch 225 | Loss : 0.4051 | Acc : 0.8041
     Batch 250 | Loss : 0.3453 | Acc : 0.8450
     Batch 275 | Loss : 0.2957 | Acc : 0.8706
     Batch 300 | Loss : 0.3739 | Acc : 0.8298
Epoch 00020 | Train Loss : 0.3507 | Eval Loss : 0.3486 | Train acc : 0.8399 | Eval Acc : 0.8390 | Eval Log. Respected : 0.9573
     Batch 000 | Loss : 0.3175 | Acc : 0.8503
     Batch 025 | Loss : 0.3838 | Acc : 0.8225
     Batch 050 | Loss : 0.3331 | Acc : 0.8492
     Batch 075 | Loss : 0.3229 | Acc : 0.8525
     Batch 100 | Loss : 0.3860 | Acc : 0.8167
     Batch 125 | Loss : 0.3283 | Acc : 0.8467
     Batch 150 | Loss : 0.3874 | Acc : 0.8220
     Batch 175 | Loss : 0.3446 | Acc : 0.8385
     Batch 200 | Loss : 0.3477 | Acc : 0.8462
     Batch 225 | Loss : 0.4003 | Acc : 0.8056
     Batch 250 | Loss : 0.2919 | Acc : 0.8747
     Batch 275 | Loss : 0.3168 | Acc : 0.8556
     Batch 300 | Loss : 0.3898 | Acc : 0.8102
Epoch 00021 | Train Loss : 0.3486 | Eval Loss : 0.3483 | Train acc : 0.8409 | Eval Acc : 0.8390 | Eval Log. Respected : 0.9463
     Batch 000 | Loss : 0.3244 | Acc : 0.8536
     Batch 025 | Loss : 0.3931 | Acc : 0.8131
     Batch 050 | Loss : 0.3534 | Acc : 0.8342
     Batch 075 | Loss : 0.4098 | Acc : 0.8037
     Batch 100 | Loss : 0.3821 | Acc : 0.8271
     Batch 125 | Loss : 0.3578 | Acc : 0.8346
     Batch 150 | Loss : 0.4039 | Acc : 0.8133
     Batch 175 | Loss : 0.3119 | Acc : 0.8716
     Batch 200 | Loss : 0.2762 | Acc : 0.8802
     Batch 225 | Loss : 0.3087 | Acc : 0.8720
     Batch 250 | Loss : 0.3082 | Acc : 0.8570
     Batch 275 | Loss : 0.3098 | Acc : 0.8656
     Batch 300 | Loss : 0.3489 | Acc : 0.8400
Epoch 00022 | Train Loss : 0.3474 | Eval Loss : 0.3447 | Train acc : 0.8419 | Eval Acc : 0.8414 | Eval Log. Respected : 0.9475
     Batch 000 | Loss : 0.4067 | Acc : 0.8117
     Batch 025 | Loss : 0.3687 | Acc : 0.8187
     Batch 050 | Loss : 0.3206 | Acc : 0.8551
     Batch 075 | Loss : 0.3883 | Acc : 0.8147
     Batch 100 | Loss : 0.3192 | Acc : 0.8548
     Batch 125 | Loss : 0.2881 | Acc : 0.8729
     Batch 150 | Loss : 0.3387 | Acc : 0.8454
     Batch 175 | Loss : 0.3274 | Acc : 0.8455
     Batch 200 | Loss : 0.3643 | Acc : 0.8380
     Batch 225 | Loss : 0.2903 | Acc : 0.8720
     Batch 250 | Loss : 0.3050 | Acc : 0.8659
     Batch 275 | Loss : 0.5346 | Acc : 0.7674
     Batch 300 | Loss : 0.4362 | Acc : 0.7902
Epoch 00023 | Train Loss : 0.3468 | Eval Loss : 0.3432 | Train acc : 0.8422 | Eval Acc : 0.8431 | Eval Log. Respected : 0.9490
     Batch 000 | Loss : 0.2850 | Acc : 0.8793
     Batch 025 | Loss : 0.3037 | Acc : 0.8761
     Batch 050 | Loss : 0.3453 | Acc : 0.8353
     Batch 075 | Loss : 0.3688 | Acc : 0.8277
     Batch 100 | Loss : 0.3183 | Acc : 0.8530
     Batch 125 | Loss : 0.3133 | Acc : 0.8645
     Batch 150 | Loss : 0.3593 | Acc : 0.8314
     Batch 175 | Loss : 0.3611 | Acc : 0.8309
     Batch 200 | Loss : 0.3213 | Acc : 0.8629
     Batch 225 | Loss : 0.3421 | Acc : 0.8448
     Batch 250 | Loss : 0.3616 | Acc : 0.8374
     Batch 275 | Loss : 0.3204 | Acc : 0.8598
     Batch 300 | Loss : 0.3048 | Acc : 0.8645
Epoch 00024 | Train Loss : 0.3461 | Eval Loss : 0.3449 | Train acc : 0.8426 | Eval Acc : 0.8421 | Eval Log. Respected : 0.9553
     Batch 000 | Loss : 0.3074 | Acc : 0.8612
     Batch 025 | Loss : 0.3035 | Acc : 0.8682
     Batch 050 | Loss : 0.3777 | Acc : 0.8182
     Batch 075 | Loss : 0.3558 | Acc : 0.8341
     Batch 100 | Loss : 0.3270 | Acc : 0.8518
     Batch 125 | Loss : 0.5288 | Acc : 0.7736
     Batch 150 | Loss : 0.3536 | Acc : 0.8301
     Batch 175 | Loss : 0.3173 | Acc : 0.8599
     Batch 200 | Loss : 0.3672 | Acc : 0.8343
     Batch 225 | Loss : 0.3620 | Acc : 0.8274
     Batch 250 | Loss : 0.3308 | Acc : 0.8473
     Batch 275 | Loss : 0.3067 | Acc : 0.8626
     Batch 300 | Loss : 0.3160 | Acc : 0.8550
Epoch 00025 | Train Loss : 0.3448 | Eval Loss : 0.3419 | Train acc : 0.8432 | Eval Acc : 0.8438 | Eval Log. Respected : 0.9471
     Batch 000 | Loss : 0.3933 | Acc : 0.8156
     Batch 025 | Loss : 0.3070 | Acc : 0.8653
     Batch 050 | Loss : 0.3039 | Acc : 0.8686
     Batch 075 | Loss : 0.3387 | Acc : 0.8459
     Batch 100 | Loss : 0.3077 | Acc : 0.8625
     Batch 125 | Loss : 0.3501 | Acc : 0.8391
     Batch 150 | Loss : 0.2916 | Acc : 0.8720
     Batch 175 | Loss : 0.3119 | Acc : 0.8597
     Batch 200 | Loss : 0.3265 | Acc : 0.8542
     Batch 225 | Loss : 0.2788 | Acc : 0.8866
     Batch 250 | Loss : 0.3731 | Acc : 0.8269
     Batch 275 | Loss : 0.3576 | Acc : 0.8344
     Batch 300 | Loss : 0.3051 | Acc : 0.8615
Epoch 00026 | Train Loss : 0.3442 | Eval Loss : 0.3513 | Train acc : 0.8435 | Eval Acc : 0.8398 | Eval Log. Respected : 0.9422
     Batch 000 | Loss : 0.4303 | Acc : 0.8014
     Batch 025 | Loss : 0.3473 | Acc : 0.8391
     Batch 050 | Loss : 0.3631 | Acc : 0.8317
     Batch 075 | Loss : 0.3476 | Acc : 0.8439
     Batch 100 | Loss : 0.3463 | Acc : 0.8405
     Batch 125 | Loss : 0.3951 | Acc : 0.8172
     Batch 150 | Loss : 0.3823 | Acc : 0.8240
     Batch 175 | Loss : 0.3162 | Acc : 0.8529
     Batch 200 | Loss : 0.4235 | Acc : 0.8006
     Batch 225 | Loss : 0.3222 | Acc : 0.8543
     Batch 250 | Loss : 0.3281 | Acc : 0.8528
     Batch 275 | Loss : 0.3354 | Acc : 0.8499
     Batch 300 | Loss : 0.2612 | Acc : 0.8900
Epoch 00027 | Train Loss : 0.3433 | Eval Loss : 0.3450 | Train acc : 0.8439 | Eval Acc : 0.8421 | Eval Log. Respected : 0.9461
     Batch 000 | Loss : 0.2735 | Acc : 0.8858
     Batch 025 | Loss : 0.3962 | Acc : 0.8148
     Batch 050 | Loss : 0.3587 | Acc : 0.8332
     Batch 075 | Loss : 0.3127 | Acc : 0.8589
     Batch 100 | Loss : 0.2875 | Acc : 0.8714
     Batch 125 | Loss : 0.3227 | Acc : 0.8533
     Batch 150 | Loss : 0.3353 | Acc : 0.8419
     Batch 175 | Loss : 0.3251 | Acc : 0.8494
     Batch 200 | Loss : 0.2861 | Acc : 0.8721
     Batch 225 | Loss : 0.3338 | Acc : 0.8488
     Batch 250 | Loss : 0.2922 | Acc : 0.8710
     Batch 275 | Loss : 0.3008 | Acc : 0.8729
     Batch 300 | Loss : 0.3850 | Acc : 0.8138
Epoch 00028 | Train Loss : 0.3421 | Eval Loss : 0.3441 | Train acc : 0.8442 | Eval Acc : 0.8408 | Eval Log. Respected : 0.9515
     Batch 000 | Loss : 0.4202 | Acc : 0.8048
     Batch 025 | Loss : 0.3233 | Acc : 0.8584
     Batch 050 | Loss : 0.3666 | Acc : 0.8294
     Batch 075 | Loss : 0.3270 | Acc : 0.8484
     Batch 100 | Loss : 0.3673 | Acc : 0.8292
     Batch 125 | Loss : 0.4357 | Acc : 0.7923
     Batch 150 | Loss : 0.3182 | Acc : 0.8575
     Batch 175 | Loss : 0.4020 | Acc : 0.8246
     Batch 200 | Loss : 0.3162 | Acc : 0.8567
     Batch 225 | Loss : 0.2962 | Acc : 0.8732
     Batch 250 | Loss : 0.3292 | Acc : 0.8508
     Batch 275 | Loss : 0.3025 | Acc : 0.8663
     Batch 300 | Loss : 0.4572 | Acc : 0.8081
Epoch 00029 | Train Loss : 0.3411 | Eval Loss : 0.3391 | Train acc : 0.8443 | Eval Acc : 0.8434 | Eval Log. Respected : 0.9459
     Batch 000 | Loss : 0.3659 | Acc : 0.8303
     Batch 025 | Loss : 0.3516 | Acc : 0.8302
     Batch 050 | Loss : 0.3373 | Acc : 0.8490
     Batch 075 | Loss : 0.4083 | Acc : 0.8004
     Batch 100 | Loss : 0.2920 | Acc : 0.8758
     Batch 125 | Loss : 0.3468 | Acc : 0.8448
     Batch 150 | Loss : 0.3303 | Acc : 0.8491
     Batch 175 | Loss : 0.3534 | Acc : 0.8411
     Batch 200 | Loss : 0.3360 | Acc : 0.8433
