Done loading data from cached files.
Training ...
     Batch 000 | Loss : 3.3716 | Acc : 0.5160
Epoch 00002 | Train Loss : 0.6106 | Eval Loss : 0.6052 | Train acc : 0.5502 | Eval Acc : 0.5440
     Batch 000 | Loss : 0.5812 | Acc : 0.5500
     Batch 025 | Loss : 0.6192 | Acc : 0.5573
     Batch 050 | Loss : 0.5979 | Acc : 0.5558
     Batch 075 | Loss : 0.6120 | Acc : 0.5642
     Batch 100 | Loss : 0.5820 | Acc : 0.5768
     Batch 125 | Loss : 0.6169 | Acc : 0.5686
     Batch 150 | Loss : 0.5946 | Acc : 0.5678
     Batch 175 | Loss : 0.5867 | Acc : 0.5731
     Batch 200 | Loss : 0.6202 | Acc : 0.5857
     Batch 225 | Loss : 0.6157 | Acc : 0.5756
     Batch 250 | Loss : 0.6203 | Acc : 0.5816
     Batch 275 | Loss : 0.5915 | Acc : 0.5724
     Batch 300 | Loss : 0.5671 | Acc : 0.5422
Epoch 00003 | Train Loss : 0.5961 | Eval Loss : 0.5951 | Train acc : 0.5676 | Eval Acc : 0.5733
     Batch 000 | Loss : 0.6191 | Acc : 0.5586
     Batch 025 | Loss : 0.5866 | Acc : 0.5903
     Batch 050 | Loss : 0.6208 | Acc : 0.5856
     Batch 075 | Loss : 0.5826 | Acc : 0.5765
     Batch 100 | Loss : 0.6097 | Acc : 0.5858
     Batch 125 | Loss : 0.6017 | Acc : 0.5843
     Batch 150 | Loss : 0.5888 | Acc : 0.5775
     Batch 175 | Loss : 0.6050 | Acc : 0.5818
     Batch 200 | Loss : 0.6240 | Acc : 0.5495
     Batch 225 | Loss : 0.5610 | Acc : 0.5870
     Batch 250 | Loss : 0.5955 | Acc : 0.5885
     Batch 275 | Loss : 0.5853 | Acc : 0.5956
     Batch 300 | Loss : 0.6211 | Acc : 0.5211
Epoch 00004 | Train Loss : 0.5900 | Eval Loss : 0.5992 | Train acc : 0.5746 | Eval Acc : 0.5147
     Batch 000 | Loss : 0.6183 | Acc : 0.5127
     Batch 025 | Loss : 0.6262 | Acc : 0.5106
     Batch 050 | Loss : 0.5573 | Acc : 0.5114
     Batch 075 | Loss : 0.6291 | Acc : 0.5148
     Batch 100 | Loss : 0.6179 | Acc : 0.5149
     Batch 125 | Loss : 0.5955 | Acc : 0.5529
     Batch 150 | Loss : 0.6237 | Acc : 0.5347
     Batch 175 | Loss : 0.5691 | Acc : 0.5522
     Batch 200 | Loss : 0.5488 | Acc : 0.5585
     Batch 225 | Loss : 0.6030 | Acc : 0.5820
     Batch 250 | Loss : 0.5453 | Acc : 0.5869
     Batch 275 | Loss : 0.5614 | Acc : 0.5892
     Batch 300 | Loss : 0.5337 | Acc : 0.5896
Epoch 00005 | Train Loss : 0.5852 | Eval Loss : 0.5534 | Train acc : 0.5511 | Eval Acc : 0.5982
     Batch 000 | Loss : 0.5824 | Acc : 0.5986
     Batch 025 | Loss : 0.5288 | Acc : 0.6083
     Batch 050 | Loss : 0.5849 | Acc : 0.5872
     Batch 075 | Loss : 0.5849 | Acc : 0.6008
     Batch 100 | Loss : 0.5550 | Acc : 0.6074
     Batch 125 | Loss : 0.5155 | Acc : 0.7340
     Batch 150 | Loss : 0.5136 | Acc : 0.6996
     Batch 175 | Loss : 0.5187 | Acc : 0.7240
     Batch 200 | Loss : 0.5156 | Acc : 0.7012
     Batch 225 | Loss : 0.4647 | Acc : 0.7636
     Batch 250 | Loss : 0.4828 | Acc : 0.7090
     Batch 275 | Loss : 0.5451 | Acc : 0.6564
     Batch 300 | Loss : 0.4733 | Acc : 0.7400
Epoch 00006 | Train Loss : 0.5185 | Eval Loss : 0.4862 | Train acc : 0.6690 | Eval Acc : 0.7055
     Batch 000 | Loss : 0.4914 | Acc : 0.7321
     Batch 025 | Loss : 0.4530 | Acc : 0.7284
     Batch 050 | Loss : 0.5330 | Acc : 0.6649
     Batch 075 | Loss : 0.4642 | Acc : 0.7514
     Batch 100 | Loss : 0.5540 | Acc : 0.6911
     Batch 125 | Loss : 0.4637 | Acc : 0.7332
     Batch 150 | Loss : 0.5104 | Acc : 0.7144
     Batch 175 | Loss : 0.4583 | Acc : 0.7142
     Batch 200 | Loss : 0.4428 | Acc : 0.7220
     Batch 225 | Loss : 0.4109 | Acc : 0.7819
     Batch 250 | Loss : 0.4664 | Acc : 0.7311
     Batch 275 | Loss : 0.3812 | Acc : 0.7606
     Batch 300 | Loss : 0.5058 | Acc : 0.6967
Epoch 00007 | Train Loss : 0.4608 | Eval Loss : 0.4660 | Train acc : 0.7280 | Eval Acc : 0.7217
     Batch 000 | Loss : 0.4178 | Acc : 0.7298
     Batch 025 | Loss : 0.3895 | Acc : 0.7990
     Batch 050 | Loss : 0.4006 | Acc : 0.7871
     Batch 075 | Loss : 0.4193 | Acc : 0.7761
     Batch 100 | Loss : 0.3505 | Acc : 0.8218
     Batch 125 | Loss : 0.4340 | Acc : 0.7307
     Batch 150 | Loss : 0.3887 | Acc : 0.8087
     Batch 175 | Loss : 0.4494 | Acc : 0.7633
     Batch 200 | Loss : 0.3745 | Acc : 0.7906
     Batch 225 | Loss : 0.4125 | Acc : 0.7738
     Batch 250 | Loss : 0.3905 | Acc : 0.7845
     Batch 275 | Loss : 0.3708 | Acc : 0.8151
     Batch 300 | Loss : 0.4414 | Acc : 0.7450
Epoch 00008 | Train Loss : 0.4197 | Eval Loss : 0.4008 | Train acc : 0.7655 | Eval Acc : 0.7784
     Batch 000 | Loss : 0.3963 | Acc : 0.7884
     Batch 025 | Loss : 0.4035 | Acc : 0.7629
     Batch 050 | Loss : 0.3651 | Acc : 0.8141
     Batch 075 | Loss : 0.4163 | Acc : 0.7553
     Batch 100 | Loss : 0.3894 | Acc : 0.7989
     Batch 125 | Loss : 0.3728 | Acc : 0.7812
     Batch 150 | Loss : 0.3922 | Acc : 0.7683
     Batch 175 | Loss : 0.3866 | Acc : 0.7789
     Batch 200 | Loss : 0.4079 | Acc : 0.7847
     Batch 225 | Loss : 0.4647 | Acc : 0.7304
     Batch 250 | Loss : 0.4326 | Acc : 0.7503
     Batch 275 | Loss : 0.3953 | Acc : 0.7536
     Batch 300 | Loss : 0.3825 | Acc : 0.8048
Epoch 00009 | Train Loss : 0.3964 | Eval Loss : 0.3900 | Train acc : 0.7798 | Eval Acc : 0.7817
     Batch 000 | Loss : 0.3398 | Acc : 0.8073
     Batch 025 | Loss : 0.3589 | Acc : 0.8100
     Batch 050 | Loss : 0.3969 | Acc : 0.7718
     Batch 075 | Loss : 0.5171 | Acc : 0.7109
     Batch 100 | Loss : 0.4057 | Acc : 0.7862
     Batch 125 | Loss : 0.3341 | Acc : 0.8178
     Batch 150 | Loss : 0.3391 | Acc : 0.8116
     Batch 175 | Loss : 0.4229 | Acc : 0.7243
     Batch 200 | Loss : 0.4329 | Acc : 0.7324
     Batch 225 | Loss : 0.4477 | Acc : 0.7487
     Batch 250 | Loss : 0.3799 | Acc : 0.8003
     Batch 275 | Loss : 0.3718 | Acc : 0.8166
     Batch 300 | Loss : 0.3558 | Acc : 0.8233
Epoch 00010 | Train Loss : 0.3886 | Eval Loss : 0.3792 | Train acc : 0.7830 | Eval Acc : 0.7831
     Batch 000 | Loss : 0.3281 | Acc : 0.8117
     Batch 025 | Loss : 0.3622 | Acc : 0.8175
     Batch 050 | Loss : 0.3415 | Acc : 0.7949
     Batch 075 | Loss : 0.3536 | Acc : 0.8093
     Batch 100 | Loss : 0.3392 | Acc : 0.8253
     Batch 125 | Loss : 0.3947 | Acc : 0.7741
     Batch 150 | Loss : 0.3417 | Acc : 0.8021
     Batch 175 | Loss : 0.4133 | Acc : 0.7747
     Batch 200 | Loss : 0.3771 | Acc : 0.7939
     Batch 225 | Loss : 0.3710 | Acc : 0.8046
     Batch 250 | Loss : 0.4115 | Acc : 0.7673
     Batch 275 | Loss : 0.4130 | Acc : 0.7309
     Batch 300 | Loss : 0.3581 | Acc : 0.7794
Epoch 00011 | Train Loss : 0.3820 | Eval Loss : 0.3744 | Train acc : 0.7854 | Eval Acc : 0.7848
     Batch 000 | Loss : 0.3666 | Acc : 0.7698
     Batch 025 | Loss : 0.3812 | Acc : 0.8101
     Batch 050 | Loss : 0.3744 | Acc : 0.7674
     Batch 075 | Loss : 0.3857 | Acc : 0.7621
     Batch 100 | Loss : 0.4368 | Acc : 0.7696
     Batch 125 | Loss : 0.3435 | Acc : 0.8282
     Batch 150 | Loss : 0.3840 | Acc : 0.7971
     Batch 175 | Loss : 0.3532 | Acc : 0.8077
     Batch 200 | Loss : 0.3568 | Acc : 0.8189
     Batch 225 | Loss : 0.3486 | Acc : 0.7984
     Batch 250 | Loss : 0.4510 | Acc : 0.7372
     Batch 275 | Loss : 0.3865 | Acc : 0.7659
     Batch 300 | Loss : 0.3428 | Acc : 0.8148
Epoch 00012 | Train Loss : 0.3763 | Eval Loss : 0.3728 | Train acc : 0.7877 | Eval Acc : 0.7887
     Batch 000 | Loss : 0.3717 | Acc : 0.7700
     Batch 025 | Loss : 0.4568 | Acc : 0.7561
     Batch 050 | Loss : 0.4638 | Acc : 0.7251
     Batch 075 | Loss : 0.4033 | Acc : 0.7606
     Batch 100 | Loss : 0.3589 | Acc : 0.8037
     Batch 125 | Loss : 0.5229 | Acc : 0.7050
     Batch 150 | Loss : 0.3362 | Acc : 0.8149
     Batch 175 | Loss : 0.3260 | Acc : 0.8171
     Batch 200 | Loss : 0.4260 | Acc : 0.7543
     Batch 225 | Loss : 0.4120 | Acc : 0.7480
     Batch 250 | Loss : 0.3466 | Acc : 0.7737
     Batch 275 | Loss : 0.3667 | Acc : 0.7820
     Batch 300 | Loss : 0.3257 | Acc : 0.7914
Epoch 00013 | Train Loss : 0.3733 | Eval Loss : 0.3707 | Train acc : 0.7897 | Eval Acc : 0.7886
     Batch 000 | Loss : 0.4106 | Acc : 0.7443
     Batch 025 | Loss : 0.3758 | Acc : 0.7963
     Batch 050 | Loss : 0.3632 | Acc : 0.8107
     Batch 075 | Loss : 0.3933 | Acc : 0.7496
     Batch 100 | Loss : 0.4365 | Acc : 0.7460
     Batch 125 | Loss : 0.3257 | Acc : 0.8441
     Batch 150 | Loss : 0.3323 | Acc : 0.7924
     Batch 175 | Loss : 0.3653 | Acc : 0.7672
     Batch 200 | Loss : 0.3246 | Acc : 0.7924
     Batch 225 | Loss : 0.3468 | Acc : 0.8225
     Batch 250 | Loss : 0.4447 | Acc : 0.7624
     Batch 275 | Loss : 0.3781 | Acc : 0.7934
     Batch 300 | Loss : 0.3577 | Acc : 0.8081
Epoch 00014 | Train Loss : 0.3706 | Eval Loss : 0.3846 | Train acc : 0.7920 | Eval Acc : 0.7848
     Batch 000 | Loss : 0.3693 | Acc : 0.7906
     Batch 025 | Loss : 0.3312 | Acc : 0.8224
     Batch 050 | Loss : 0.4031 | Acc : 0.7550
     Batch 075 | Loss : 0.3683 | Acc : 0.7597
     Batch 100 | Loss : 0.4144 | Acc : 0.7824
     Batch 125 | Loss : 0.3359 | Acc : 0.8255
     Batch 150 | Loss : 0.3699 | Acc : 0.7980
     Batch 175 | Loss : 0.3056 | Acc : 0.8051
     Batch 200 | Loss : 0.3438 | Acc : 0.8026
     Batch 225 | Loss : 0.3826 | Acc : 0.7532
     Batch 250 | Loss : 0.3526 | Acc : 0.7695
     Batch 275 | Loss : 0.3273 | Acc : 0.8160
     Batch 300 | Loss : 0.3615 | Acc : 0.7681
Epoch 00015 | Train Loss : 0.3686 | Eval Loss : 0.3650 | Train acc : 0.7920 | Eval Acc : 0.7922
     Batch 000 | Loss : 0.3847 | Acc : 0.7948
     Batch 025 | Loss : 0.4120 | Acc : 0.7752
     Batch 050 | Loss : 0.4002 | Acc : 0.7447
     Batch 075 | Loss : 0.3814 | Acc : 0.7574
     Batch 100 | Loss : 0.3287 | Acc : 0.8340
     Batch 125 | Loss : 0.3163 | Acc : 0.7908
     Batch 150 | Loss : 0.3374 | Acc : 0.7878
     Batch 175 | Loss : 0.3458 | Acc : 0.8153
     Batch 200 | Loss : 0.3697 | Acc : 0.7836
     Batch 225 | Loss : 0.3593 | Acc : 0.8053
     Batch 250 | Loss : 0.4164 | Acc : 0.7764
     Batch 275 | Loss : 0.3498 | Acc : 0.7870
     Batch 300 | Loss : 0.4076 | Acc : 0.7990
Epoch 00016 | Train Loss : 0.3656 | Eval Loss : 0.3601 | Train acc : 0.7938 | Eval Acc : 0.7942
     Batch 000 | Loss : 0.3599 | Acc : 0.8104
     Batch 025 | Loss : 0.3404 | Acc : 0.8236
     Batch 050 | Loss : 0.3509 | Acc : 0.8237
     Batch 075 | Loss : 0.3351 | Acc : 0.7819
     Batch 100 | Loss : 0.3377 | Acc : 0.7852
     Batch 125 | Loss : 0.4353 | Acc : 0.7686
     Batch 150 | Loss : 0.3695 | Acc : 0.7539
     Batch 175 | Loss : 0.3147 | Acc : 0.8129
     Batch 200 | Loss : 0.3698 | Acc : 0.8077
     Batch 225 | Loss : 0.3806 | Acc : 0.8007
     Batch 250 | Loss : 0.3469 | Acc : 0.8185
     Batch 275 | Loss : 0.3731 | Acc : 0.7599
     Batch 300 | Loss : 0.3316 | Acc : 0.8291
Epoch 00017 | Train Loss : 0.3639 | Eval Loss : 0.3613 | Train acc : 0.7947 | Eval Acc : 0.7941
     Batch 000 | Loss : 0.3371 | Acc : 0.8185
     Batch 025 | Loss : 0.3516 | Acc : 0.8251
     Batch 050 | Loss : 0.3745 | Acc : 0.7554
     Batch 075 | Loss : 0.3257 | Acc : 0.8324
     Batch 100 | Loss : 0.3941 | Acc : 0.7750
     Batch 125 | Loss : 0.3335 | Acc : 0.8212
     Batch 150 | Loss : 0.3241 | Acc : 0.7950
     Batch 175 | Loss : 0.3287 | Acc : 0.8286
     Batch 200 | Loss : 0.3499 | Acc : 0.8129
     Batch 225 | Loss : 0.3450 | Acc : 0.7775
     Batch 250 | Loss : 0.2953 | Acc : 0.8660
     Batch 275 | Loss : 0.4466 | Acc : 0.7512
     Batch 300 | Loss : 0.3153 | Acc : 0.8100
Epoch 00018 | Train Loss : 0.3617 | Eval Loss : 0.3705 | Train acc : 0.7960 | Eval Acc : 0.7873
     Batch 000 | Loss : 0.4174 | Acc : 0.7479
     Batch 025 | Loss : 0.3170 | Acc : 0.7898
     Batch 050 | Loss : 0.4827 | Acc : 0.7137
     Batch 075 | Loss : 0.3265 | Acc : 0.8289
     Batch 100 | Loss : 0.3019 | Acc : 0.8245
     Batch 125 | Loss : 0.3576 | Acc : 0.7852
     Batch 150 | Loss : 0.3634 | Acc : 0.7913
     Batch 175 | Loss : 0.3622 | Acc : 0.8158
     Batch 200 | Loss : 0.3267 | Acc : 0.8421
     Batch 225 | Loss : 0.4021 | Acc : 0.7823
     Batch 250 | Loss : 0.4123 | Acc : 0.7773
     Batch 275 | Loss : 0.3372 | Acc : 0.7886
     Batch 300 | Loss : 0.3406 | Acc : 0.8091
Epoch 00019 | Train Loss : 0.3646 | Eval Loss : 0.3749 | Train acc : 0.7937 | Eval Acc : 0.7862
     Batch 000 | Loss : 0.3810 | Acc : 0.7999
     Batch 025 | Loss : 0.3277 | Acc : 0.8250
     Batch 050 | Loss : 0.3609 | Acc : 0.7881
     Batch 075 | Loss : 0.3124 | Acc : 0.8414
     Batch 100 | Loss : 0.3591 | Acc : 0.8096
     Batch 125 | Loss : 0.4132 | Acc : 0.7760
     Batch 150 | Loss : 0.4208 | Acc : 0.7796
     Batch 175 | Loss : 0.4269 | Acc : 0.7566
     Batch 200 | Loss : 0.3184 | Acc : 0.8023
     Batch 225 | Loss : 0.3624 | Acc : 0.7708
     Batch 250 | Loss : 0.3799 | Acc : 0.7604
     Batch 275 | Loss : 0.3683 | Acc : 0.7929
     Batch 300 | Loss : 0.3406 | Acc : 0.8367
Epoch 00020 | Train Loss : 0.3636 | Eval Loss : 0.3611 | Train acc : 0.7961 | Eval Acc : 0.7965
     Batch 000 | Loss : 0.4578 | Acc : 0.7630
     Batch 025 | Loss : 0.3692 | Acc : 0.8198
     Batch 050 | Loss : 0.3651 | Acc : 0.8057
     Batch 075 | Loss : 0.3747 | Acc : 0.7667
     Batch 100 | Loss : 0.3183 | Acc : 0.8302
     Batch 125 | Loss : 0.3224 | Acc : 0.8347
     Batch 150 | Loss : 0.4287 | Acc : 0.7530
     Batch 175 | Loss : 0.3680 | Acc : 0.8025
     Batch 200 | Loss : 0.4285 | Acc : 0.7327
     Batch 225 | Loss : 0.3539 | Acc : 0.7838
     Batch 250 | Loss : 0.3764 | Acc : 0.7944
     Batch 275 | Loss : 0.2796 | Acc : 0.8198
     Batch 300 | Loss : 0.3468 | Acc : 0.8105
Epoch 00021 | Train Loss : 0.3626 | Eval Loss : 0.3547 | Train acc : 0.7948 | Eval Acc : 0.7988
     Batch 000 | Loss : 0.3254 | Acc : 0.8446
     Batch 025 | Loss : 0.3517 | Acc : 0.7791
     Batch 050 | Loss : 0.3893 | Acc : 0.7830
     Batch 075 | Loss : 0.3656 | Acc : 0.7917
     Batch 100 | Loss : 0.3936 | Acc : 0.7589
     Batch 125 | Loss : 0.4913 | Acc : 0.7410
     Batch 150 | Loss : 0.4286 | Acc : 0.7391
     Batch 175 | Loss : 0.3705 | Acc : 0.7931
     Batch 200 | Loss : 0.4192 | Acc : 0.7801
     Batch 225 | Loss : 0.3649 | Acc : 0.7727
     Batch 250 | Loss : 0.3156 | Acc : 0.8185
     Batch 275 | Loss : 0.2790 | Acc : 0.8323
     Batch 300 | Loss : 0.3398 | Acc : 0.8204
Epoch 00022 | Train Loss : 0.3576 | Eval Loss : 0.3617 | Train acc : 0.7981 | Eval Acc : 0.7939
     Batch 000 | Loss : 0.3116 | Acc : 0.8366
     Batch 025 | Loss : 0.3079 | Acc : 0.8428
     Batch 050 | Loss : 0.3178 | Acc : 0.8047
     Batch 075 | Loss : 0.3388 | Acc : 0.8292
     Batch 100 | Loss : 0.3547 | Acc : 0.8074
     Batch 125 | Loss : 0.3495 | Acc : 0.7916
     Batch 150 | Loss : 0.4431 | Acc : 0.7629
     Batch 175 | Loss : 0.3465 | Acc : 0.8225
     Batch 200 | Loss : 0.3504 | Acc : 0.8252
     Batch 225 | Loss : 0.4236 | Acc : 0.7786
     Batch 250 | Loss : 0.3268 | Acc : 0.8417
     Batch 275 | Loss : 0.3474 | Acc : 0.7682
     Batch 300 | Loss : 0.3159 | Acc : 0.7924
Epoch 00023 | Train Loss : 0.3575 | Eval Loss : 0.3542 | Train acc : 0.7987 | Eval Acc : 0.7982
     Batch 000 | Loss : 0.3551 | Acc : 0.7951
     Batch 025 | Loss : 0.3285 | Acc : 0.7878
     Batch 050 | Loss : 0.3596 | Acc : 0.8164
     Batch 075 | Loss : 0.3958 | Acc : 0.7618
     Batch 100 | Loss : 0.3407 | Acc : 0.7706
     Batch 125 | Loss : 0.3686 | Acc : 0.7989
     Batch 150 | Loss : 0.3459 | Acc : 0.8220
     Batch 175 | Loss : 0.3675 | Acc : 0.7678
     Batch 200 | Loss : 0.3687 | Acc : 0.7775
     Batch 225 | Loss : 0.3469 | Acc : 0.8235
     Batch 250 | Loss : 0.3264 | Acc : 0.8335
     Batch 275 | Loss : 0.3341 | Acc : 0.8234
     Batch 300 | Loss : 0.3630 | Acc : 0.7765
Epoch 00024 | Train Loss : 0.3580 | Eval Loss : 0.3624 | Train acc : 0.7973 | Eval Acc : 0.7962
     Batch 000 | Loss : 0.3086 | Acc : 0.8435
     Batch 025 | Loss : 0.4249 | Acc : 0.7494
     Batch 050 | Loss : 0.3454 | Acc : 0.8137
     Batch 075 | Loss : 0.3370 | Acc : 0.8164
     Batch 100 | Loss : 0.3345 | Acc : 0.8267
     Batch 125 | Loss : 0.4285 | Acc : 0.7666
     Batch 150 | Loss : 0.4914 | Acc : 0.7483
     Batch 175 | Loss : 0.4078 | Acc : 0.7746
     Batch 200 | Loss : 0.4299 | Acc : 0.7647
     Batch 225 | Loss : 0.4395 | Acc : 0.7476
     Batch 250 | Loss : 0.3815 | Acc : 0.7755
     Batch 275 | Loss : 0.3325 | Acc : 0.8218
     Batch 300 | Loss : 0.3795 | Acc : 0.7803
Epoch 00025 | Train Loss : 0.3552 | Eval Loss : 0.3573 | Train acc : 0.7999 | Eval Acc : 0.7989
     Batch 000 | Loss : 0.3258 | Acc : 0.7965
     Batch 025 | Loss : 0.3484 | Acc : 0.7983
     Batch 050 | Loss : 0.3446 | Acc : 0.8108
     Batch 075 | Loss : 0.3737 | Acc : 0.8042
     Batch 100 | Loss : 0.3297 | Acc : 0.7979
     Batch 125 | Loss : 0.3659 | Acc : 0.8174
     Batch 150 | Loss : 0.3929 | Acc : 0.8019
     Batch 175 | Loss : 0.3194 | Acc : 0.8429
     Batch 200 | Loss : 0.3231 | Acc : 0.8433
     Batch 225 | Loss : 0.3226 | Acc : 0.8182
     Batch 250 | Loss : 0.3744 | Acc : 0.7849
     Batch 275 | Loss : 0.3606 | Acc : 0.7712
     Batch 300 | Loss : 0.3734 | Acc : 0.7927
Epoch 00026 | Train Loss : 0.3570 | Eval Loss : 0.3652 | Train acc : 0.7985 | Eval Acc : 0.7975
     Batch 000 | Loss : 0.3731 | Acc : 0.7880
     Batch 025 | Loss : 0.3378 | Acc : 0.7833
     Batch 050 | Loss : 0.3550 | Acc : 0.7845
     Batch 075 | Loss : 0.3235 | Acc : 0.8098
     Batch 100 | Loss : 0.2923 | Acc : 0.8489
     Batch 125 | Loss : 0.3121 | Acc : 0.8413
     Batch 150 | Loss : 0.3202 | Acc : 0.8346
     Batch 175 | Loss : 0.4904 | Acc : 0.7497
     Batch 200 | Loss : 0.3694 | Acc : 0.8032
     Batch 225 | Loss : 0.4358 | Acc : 0.7551
     Batch 250 | Loss : 0.3358 | Acc : 0.7932
     Batch 275 | Loss : 0.3186 | Acc : 0.8337
     Batch 300 | Loss : 0.3766 | Acc : 0.7995
Epoch 00027 | Train Loss : 0.3729 | Eval Loss : 0.3765 | Train acc : 0.7929 | Eval Acc : 0.7937
     Batch 000 | Loss : 0.3019 | Acc : 0.8514
     Batch 025 | Loss : 0.4115 | Acc : 0.7720
     Batch 050 | Loss : 0.3487 | Acc : 0.8092
     Batch 075 | Loss : 0.3671 | Acc : 0.7996
     Batch 100 | Loss : 0.4287 | Acc : 0.7613
     Batch 125 | Loss : 0.3347 | Acc : 0.8315
     Batch 150 | Loss : 0.3483 | Acc : 0.7835
     Batch 175 | Loss : 0.3320 | Acc : 0.8209
     Batch 200 | Loss : 0.3182 | Acc : 0.8451
     Batch 225 | Loss : 0.3802 | Acc : 0.7794
     Batch 250 | Loss : 0.3211 | Acc : 0.8426
     Batch 275 | Loss : 0.4054 | Acc : 0.8098
     Batch 300 | Loss : 0.3578 | Acc : 0.8157
Epoch 00028 | Train Loss : 0.3737 | Eval Loss : 0.4081 | Train acc : 0.7921 | Eval Acc : 0.7768
     Batch 000 | Loss : 0.3398 | Acc : 0.8249
     Batch 025 | Loss : 0.3772 | Acc : 0.8099
     Batch 050 | Loss : 0.3347 | Acc : 0.8298
     Batch 075 | Loss : 0.3859 | Acc : 0.7601
     Batch 100 | Loss : 0.3686 | Acc : 0.7719
     Batch 125 | Loss : 0.3376 | Acc : 0.8064
     Batch 150 | Loss : 0.4184 | Acc : 0.7603
     Batch 175 | Loss : 0.3370 | Acc : 0.8404
     Batch 200 | Loss : 0.4232 | Acc : 0.7761
     Batch 225 | Loss : 0.3226 | Acc : 0.8392
     Batch 250 | Loss : 0.3598 | Acc : 0.8021
     Batch 275 | Loss : 0.3513 | Acc : 0.7961
     Batch 300 | Loss : 0.3326 | Acc : 0.7936
Epoch 00029 | Train Loss : 0.3765 | Eval Loss : 0.3678 | Train acc : 0.7911 | Eval Acc : 0.7912
     Batch 000 | Loss : 0.3196 | Acc : 0.8197
     Batch 025 | Loss : 0.3366 | Acc : 0.7852
     Batch 050 | Loss : 0.3925 | Acc : 0.7746
     Batch 075 | Loss : 0.3333 | Acc : 0.8330
     Batch 100 | Loss : 0.3316 | Acc : 0.8010
     Batch 125 | Loss : 0.3368 | Acc : 0.7908
     Batch 150 | Loss : 0.4669 | Acc : 0.7635
     Batch 175 | Loss : 0.3809 | Acc : 0.8025
     Batch 200 | Loss : 0.3377 | Acc : 0.8370
     Batch 225 | Loss : 0.3313 | Acc : 0.8204
     Batch 250 | Loss : 0.3778 | Acc : 0.7835
     Batch 275 | Loss : 0.3151 | Acc : 0.8395
     Batch 300 | Loss : 0.4160 | Acc : 0.7752
Epoch 00030 | Train Loss : 0.3645 | Eval Loss : 0.3746 | Train acc : 0.7964 | Eval Acc : 0.7924
     Batch 000 | Loss : 0.4879 | Acc : 0.7121
     Batch 025 | Loss : 0.3270 | Acc : 0.7895
     Batch 050 | Loss : 0.3773 | Acc : 0.7646
     Batch 075 | Loss : 0.3529 | Acc : 0.7649
     Batch 100 | Loss : 0.3787 | Acc : 0.7773
     Batch 125 | Loss : 0.3183 | Acc : 0.8081
     Batch 150 | Loss : 0.3805 | Acc : 0.7788
     Batch 175 | Loss : 0.3625 | Acc : 0.8107
     Batch 200 | Loss : 0.3204 | Acc : 0.8325
     Batch 225 | Loss : 0.3362 | Acc : 0.7891
     Batch 250 | Loss : 0.3325 | Acc : 0.8291
     Batch 275 | Loss : 0.3803 | Acc : 0.7881
