Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.6981 | Acc : 0.4890
     Batch 300 | Loss : 0.4584 | Acc : 0.7629
Epoch 00009 | Train Loss : 0.4628 | Eval Loss : 0.4421 | Train acc : 0.7713 | Eval Acc : 0.7796 | Eval Log. Respected : 0.6451
     Batch 000 | Loss : 0.4492 | Acc : 0.7720
     Batch 025 | Loss : 0.4600 | Acc : 0.7662
     Batch 050 | Loss : 0.4802 | Acc : 0.7618
     Batch 075 | Loss : 0.4622 | Acc : 0.7685
     Batch 100 | Loss : 0.4046 | Acc : 0.8205
     Batch 125 | Loss : 0.4586 | Acc : 0.7688
     Batch 150 | Loss : 0.4196 | Acc : 0.8141
     Batch 175 | Loss : 0.4230 | Acc : 0.7912
     Batch 200 | Loss : 0.4062 | Acc : 0.8150
     Batch 225 | Loss : 0.4543 | Acc : 0.7729
     Batch 250 | Loss : 0.5008 | Acc : 0.7486
     Batch 275 | Loss : 0.3929 | Acc : 0.8138
     Batch 300 | Loss : 0.4555 | Acc : 0.7660
Epoch 00010 | Train Loss : 0.4559 | Eval Loss : 0.4479 | Train acc : 0.7752 | Eval Acc : 0.7764 | Eval Log. Respected : 0.6495
     Batch 000 | Loss : 0.4293 | Acc : 0.7928
     Batch 025 | Loss : 0.6190 | Acc : 0.6689
     Batch 050 | Loss : 0.4793 | Acc : 0.7581
     Batch 075 | Loss : 0.4796 | Acc : 0.7609
     Batch 100 | Loss : 0.5102 | Acc : 0.7466
     Batch 125 | Loss : 0.5406 | Acc : 0.7305
     Batch 150 | Loss : 0.4362 | Acc : 0.7825
     Batch 175 | Loss : 0.4236 | Acc : 0.7939
     Batch 200 | Loss : 0.4840 | Acc : 0.7481
     Batch 225 | Loss : 0.4053 | Acc : 0.8178
     Batch 250 | Loss : 0.5556 | Acc : 0.7175
     Batch 275 | Loss : 0.3777 | Acc : 0.8376
     Batch 300 | Loss : 0.4623 | Acc : 0.7817
Epoch 00011 | Train Loss : 0.4525 | Eval Loss : 0.4570 | Train acc : 0.7781 | Eval Acc : 0.7759 | Eval Log. Respected : 0.6447
     Batch 000 | Loss : 0.4836 | Acc : 0.7515
     Batch 025 | Loss : 0.4017 | Acc : 0.8229
     Batch 050 | Loss : 0.3874 | Acc : 0.8227
     Batch 075 | Loss : 0.3704 | Acc : 0.8340
     Batch 100 | Loss : 0.4784 | Acc : 0.7610
     Batch 125 | Loss : 0.5391 | Acc : 0.7343
     Batch 150 | Loss : 0.4669 | Acc : 0.7798
     Batch 175 | Loss : 0.4096 | Acc : 0.7950
     Batch 200 | Loss : 0.5082 | Acc : 0.7345
     Batch 225 | Loss : 0.4523 | Acc : 0.7835
     Batch 250 | Loss : 0.4772 | Acc : 0.7640
     Batch 275 | Loss : 0.5336 | Acc : 0.7414
     Batch 300 | Loss : 0.4513 | Acc : 0.7809
Epoch 00012 | Train Loss : 0.4518 | Eval Loss : 0.4446 | Train acc : 0.7784 | Eval Acc : 0.7812 | Eval Log. Respected : 0.6423
     Batch 000 | Loss : 0.4533 | Acc : 0.7718
     Batch 025 | Loss : 0.4492 | Acc : 0.7815
     Batch 050 | Loss : 0.4456 | Acc : 0.7749
     Batch 075 | Loss : 0.4916 | Acc : 0.7350
     Batch 100 | Loss : 0.4342 | Acc : 0.7826
     Batch 125 | Loss : 0.4698 | Acc : 0.7521
     Batch 150 | Loss : 0.4639 | Acc : 0.7681
     Batch 175 | Loss : 0.4941 | Acc : 0.7442
     Batch 200 | Loss : 0.4197 | Acc : 0.8100
     Batch 225 | Loss : 0.4922 | Acc : 0.7437
     Batch 250 | Loss : 0.5164 | Acc : 0.7396
     Batch 275 | Loss : 0.5136 | Acc : 0.7405
     Batch 300 | Loss : 0.4205 | Acc : 0.7949
Epoch 00013 | Train Loss : 0.4461 | Eval Loss : 0.4439 | Train acc : 0.7813 | Eval Acc : 0.7810 | Eval Log. Respected : 0.6444
     Batch 000 | Loss : 0.3984 | Acc : 0.8261
     Batch 025 | Loss : 0.4681 | Acc : 0.7627
     Batch 050 | Loss : 0.4479 | Acc : 0.7732
     Batch 075 | Loss : 0.4688 | Acc : 0.7649
     Batch 100 | Loss : 0.4899 | Acc : 0.7458
     Batch 125 | Loss : 0.4456 | Acc : 0.7768
     Batch 150 | Loss : 0.4273 | Acc : 0.7913
     Batch 175 | Loss : 0.5183 | Acc : 0.7352
     Batch 200 | Loss : 0.4611 | Acc : 0.7808
     Batch 225 | Loss : 0.4744 | Acc : 0.7586
     Batch 250 | Loss : 0.4391 | Acc : 0.7815
     Batch 275 | Loss : 0.4029 | Acc : 0.8150
     Batch 300 | Loss : 0.5063 | Acc : 0.7525
Epoch 00014 | Train Loss : 0.4472 | Eval Loss : 0.4460 | Train acc : 0.7808 | Eval Acc : 0.7797 | Eval Log. Respected : 0.6632
     Batch 000 | Loss : 0.4924 | Acc : 0.7423
     Batch 025 | Loss : 0.4529 | Acc : 0.7829
     Batch 050 | Loss : 0.4316 | Acc : 0.7966
     Batch 075 | Loss : 0.4410 | Acc : 0.7758
     Batch 100 | Loss : 0.3950 | Acc : 0.8187
     Batch 125 | Loss : 0.4289 | Acc : 0.7962
     Batch 150 | Loss : 0.3856 | Acc : 0.8171
     Batch 175 | Loss : 0.4143 | Acc : 0.7982
     Batch 200 | Loss : 0.4033 | Acc : 0.8132
     Batch 225 | Loss : 0.5097 | Acc : 0.7268
     Batch 250 | Loss : 0.3934 | Acc : 0.8144
     Batch 275 | Loss : 0.5152 | Acc : 0.7346
     Batch 300 | Loss : 0.4034 | Acc : 0.8106
Epoch 00015 | Train Loss : 0.4455 | Eval Loss : 0.4348 | Train acc : 0.7817 | Eval Acc : 0.7843 | Eval Log. Respected : 0.6618
     Batch 000 | Loss : 0.3892 | Acc : 0.8175
     Batch 025 | Loss : 0.4311 | Acc : 0.7842
     Batch 050 | Loss : 0.4238 | Acc : 0.8061
     Batch 075 | Loss : 0.4499 | Acc : 0.7970
     Batch 100 | Loss : 0.5580 | Acc : 0.7249
     Batch 125 | Loss : 0.3742 | Acc : 0.8283
     Batch 150 | Loss : 0.4721 | Acc : 0.7515
     Batch 175 | Loss : 0.4162 | Acc : 0.8055
     Batch 200 | Loss : 0.4122 | Acc : 0.8100
     Batch 225 | Loss : 0.4311 | Acc : 0.7831
     Batch 250 | Loss : 0.3727 | Acc : 0.8304
     Batch 275 | Loss : 0.4019 | Acc : 0.8110
     Batch 300 | Loss : 0.4247 | Acc : 0.7979
Epoch 00016 | Train Loss : 0.4425 | Eval Loss : 0.4405 | Train acc : 0.7838 | Eval Acc : 0.7805 | Eval Log. Respected : 0.6506
     Batch 000 | Loss : 0.4297 | Acc : 0.7932
     Batch 025 | Loss : 0.4068 | Acc : 0.8082
     Batch 050 | Loss : 0.3843 | Acc : 0.8269
     Batch 075 | Loss : 0.3901 | Acc : 0.8201
     Batch 100 | Loss : 0.4804 | Acc : 0.7515
     Batch 125 | Loss : 0.4219 | Acc : 0.7996
     Batch 150 | Loss : 0.4743 | Acc : 0.7652
     Batch 175 | Loss : 0.4363 | Acc : 0.7901
     Batch 200 | Loss : 0.3880 | Acc : 0.8215
     Batch 225 | Loss : 0.4200 | Acc : 0.7978
     Batch 250 | Loss : 0.3806 | Acc : 0.8276
     Batch 275 | Loss : 0.5015 | Acc : 0.7461
     Batch 300 | Loss : 0.4735 | Acc : 0.7785
Epoch 00017 | Train Loss : 0.4416 | Eval Loss : 0.4421 | Train acc : 0.7845 | Eval Acc : 0.7808 | Eval Log. Respected : 0.6556
     Batch 000 | Loss : 0.5398 | Acc : 0.7297
     Batch 025 | Loss : 0.4495 | Acc : 0.7757
     Batch 050 | Loss : 0.4554 | Acc : 0.7657
     Batch 075 | Loss : 0.4760 | Acc : 0.7560
     Batch 100 | Loss : 0.4829 | Acc : 0.7544
     Batch 125 | Loss : 0.4365 | Acc : 0.7883
     Batch 150 | Loss : 0.4628 | Acc : 0.7639
     Batch 175 | Loss : 0.4341 | Acc : 0.7901
     Batch 200 | Loss : 0.3821 | Acc : 0.8209
     Batch 225 | Loss : 0.4014 | Acc : 0.8211
     Batch 250 | Loss : 0.3848 | Acc : 0.8215
     Batch 275 | Loss : 0.4158 | Acc : 0.8038
     Batch 300 | Loss : 0.4528 | Acc : 0.7754
Epoch 00018 | Train Loss : 0.4374 | Eval Loss : 0.4337 | Train acc : 0.7865 | Eval Acc : 0.7862 | Eval Log. Respected : 0.6492
     Batch 000 | Loss : 0.4281 | Acc : 0.7860
     Batch 025 | Loss : 0.4869 | Acc : 0.7395
     Batch 050 | Loss : 0.3847 | Acc : 0.8250
     Batch 075 | Loss : 0.4621 | Acc : 0.7625
     Batch 100 | Loss : 0.4699 | Acc : 0.7525
     Batch 125 | Loss : 0.3834 | Acc : 0.8206
     Batch 150 | Loss : 0.4752 | Acc : 0.7473
     Batch 175 | Loss : 0.4969 | Acc : 0.7385
     Batch 200 | Loss : 0.4290 | Acc : 0.7879
     Batch 225 | Loss : 0.3929 | Acc : 0.8265
     Batch 250 | Loss : 0.4102 | Acc : 0.8032
     Batch 275 | Loss : 0.4725 | Acc : 0.7609
     Batch 300 | Loss : 0.3503 | Acc : 0.8366
Epoch 00019 | Train Loss : 0.4401 | Eval Loss : 0.5236 | Train acc : 0.7850 | Eval Acc : 0.7215 | Eval Log. Respected : 0.6661
     Batch 000 | Loss : 0.5217 | Acc : 0.7317
     Batch 025 | Loss : 0.4001 | Acc : 0.8162
     Batch 050 | Loss : 0.4388 | Acc : 0.7778
     Batch 075 | Loss : 0.3668 | Acc : 0.8365
     Batch 100 | Loss : 0.4616 | Acc : 0.7575
     Batch 125 | Loss : 0.4324 | Acc : 0.7868
     Batch 150 | Loss : 0.5148 | Acc : 0.7430
     Batch 175 | Loss : 0.4494 | Acc : 0.7726
     Batch 200 | Loss : 0.3570 | Acc : 0.8396
     Batch 225 | Loss : 0.4620 | Acc : 0.7606
     Batch 250 | Loss : 0.4014 | Acc : 0.8039
     Batch 275 | Loss : 0.4696 | Acc : 0.7627
     Batch 300 | Loss : 0.4201 | Acc : 0.7875
Epoch 00020 | Train Loss : 0.4347 | Eval Loss : 0.4275 | Train acc : 0.7879 | Eval Acc : 0.7890 | Eval Log. Respected : 0.6623
     Batch 000 | Loss : 0.4688 | Acc : 0.7641
     Batch 025 | Loss : 0.4709 | Acc : 0.7695
     Batch 050 | Loss : 0.3689 | Acc : 0.8241
     Batch 075 | Loss : 0.3730 | Acc : 0.8285
     Batch 100 | Loss : 0.4629 | Acc : 0.7630
     Batch 125 | Loss : 0.3886 | Acc : 0.8201
     Batch 150 | Loss : 0.3948 | Acc : 0.8249
     Batch 175 | Loss : 0.3881 | Acc : 0.8136
     Batch 200 | Loss : 0.4426 | Acc : 0.7934
     Batch 225 | Loss : 0.3777 | Acc : 0.8248
     Batch 250 | Loss : 0.4127 | Acc : 0.8006
     Batch 275 | Loss : 0.4157 | Acc : 0.8057
     Batch 300 | Loss : 0.4364 | Acc : 0.7951
Epoch 00021 | Train Loss : 0.4347 | Eval Loss : 0.4233 | Train acc : 0.7884 | Eval Acc : 0.7932 | Eval Log. Respected : 0.6596
     Batch 000 | Loss : 0.3927 | Acc : 0.8200
     Batch 025 | Loss : 0.4322 | Acc : 0.7985
     Batch 050 | Loss : 0.3912 | Acc : 0.8131
     Batch 075 | Loss : 0.4233 | Acc : 0.7815
     Batch 100 | Loss : 0.4454 | Acc : 0.7814
     Batch 125 | Loss : 0.4786 | Acc : 0.7580
     Batch 150 | Loss : 0.4029 | Acc : 0.8129
     Batch 175 | Loss : 0.4735 | Acc : 0.7634
     Batch 200 | Loss : 0.4257 | Acc : 0.7812
     Batch 225 | Loss : 0.4190 | Acc : 0.8038
     Batch 250 | Loss : 0.4801 | Acc : 0.7518
     Batch 275 | Loss : 0.3758 | Acc : 0.8239
     Batch 300 | Loss : 0.4427 | Acc : 0.7879
Epoch 00022 | Train Loss : 0.4336 | Eval Loss : 0.4439 | Train acc : 0.7889 | Eval Acc : 0.7800 | Eval Log. Respected : 0.6505
     Batch 000 | Loss : 0.5068 | Acc : 0.7390
     Batch 025 | Loss : 0.3940 | Acc : 0.8117
     Batch 050 | Loss : 0.4213 | Acc : 0.7931
     Batch 075 | Loss : 0.3940 | Acc : 0.8198
     Batch 100 | Loss : 0.4065 | Acc : 0.8099
     Batch 125 | Loss : 0.5160 | Acc : 0.7401
     Batch 150 | Loss : 0.3857 | Acc : 0.8190
     Batch 175 | Loss : 0.4142 | Acc : 0.8087
     Batch 200 | Loss : 0.4444 | Acc : 0.7733
     Batch 225 | Loss : 0.3845 | Acc : 0.8249
     Batch 250 | Loss : 0.4240 | Acc : 0.7931
     Batch 275 | Loss : 0.4338 | Acc : 0.7794
     Batch 300 | Loss : 0.5248 | Acc : 0.7376
Epoch 00023 | Train Loss : 0.4336 | Eval Loss : 0.4402 | Train acc : 0.7889 | Eval Acc : 0.7821 | Eval Log. Respected : 0.6423
     Batch 000 | Loss : 0.4192 | Acc : 0.7977
     Batch 025 | Loss : 0.4328 | Acc : 0.7891
     Batch 050 | Loss : 0.5053 | Acc : 0.7689
     Batch 075 | Loss : 0.4632 | Acc : 0.7691
     Batch 100 | Loss : 0.4763 | Acc : 0.7565
     Batch 125 | Loss : 0.4278 | Acc : 0.7900
     Batch 150 | Loss : 0.4067 | Acc : 0.8044
     Batch 175 | Loss : 0.4108 | Acc : 0.8058
     Batch 200 | Loss : 0.4479 | Acc : 0.7697
     Batch 225 | Loss : 0.4575 | Acc : 0.7599
     Batch 250 | Loss : 0.5293 | Acc : 0.7385
     Batch 275 | Loss : 0.3880 | Acc : 0.8170
     Batch 300 | Loss : 0.3872 | Acc : 0.8209
Epoch 00024 | Train Loss : 0.4306 | Eval Loss : 0.4378 | Train acc : 0.7909 | Eval Acc : 0.7845 | Eval Log. Respected : 0.6578
     Batch 000 | Loss : 0.4771 | Acc : 0.7559
     Batch 025 | Loss : 0.4152 | Acc : 0.8095
     Batch 050 | Loss : 0.4071 | Acc : 0.8024
     Batch 075 | Loss : 0.4417 | Acc : 0.7841
     Batch 100 | Loss : 0.3987 | Acc : 0.8148
     Batch 125 | Loss : 0.3750 | Acc : 0.8233
     Batch 150 | Loss : 0.5279 | Acc : 0.7314
     Batch 175 | Loss : 0.3734 | Acc : 0.8321
     Batch 200 | Loss : 0.4864 | Acc : 0.7469
     Batch 225 | Loss : 0.3753 | Acc : 0.8308
     Batch 250 | Loss : 0.4414 | Acc : 0.7828
     Batch 275 | Loss : 0.3974 | Acc : 0.8164
     Batch 300 | Loss : 0.3928 | Acc : 0.8114
Epoch 00025 | Train Loss : 0.4304 | Eval Loss : 0.4270 | Train acc : 0.7908 | Eval Acc : 0.7899 | Eval Log. Respected : 0.6453
     Batch 000 | Loss : 0.3936 | Acc : 0.8138
     Batch 025 | Loss : 0.3635 | Acc : 0.8298
     Batch 050 | Loss : 0.3976 | Acc : 0.8145
     Batch 075 | Loss : 0.3841 | Acc : 0.8270
     Batch 100 | Loss : 0.4493 | Acc : 0.7743
     Batch 125 | Loss : 0.3307 | Acc : 0.8556
     Batch 150 | Loss : 0.4110 | Acc : 0.8091
     Batch 175 | Loss : 0.3658 | Acc : 0.8374
     Batch 200 | Loss : 0.4936 | Acc : 0.7540
     Batch 225 | Loss : 0.4576 | Acc : 0.7772
     Batch 250 | Loss : 0.4018 | Acc : 0.8151
     Batch 275 | Loss : 0.4225 | Acc : 0.7805
     Batch 300 | Loss : 0.4036 | Acc : 0.8078
Epoch 00026 | Train Loss : 0.4277 | Eval Loss : 0.4363 | Train acc : 0.7925 | Eval Acc : 0.7846 | Eval Log. Respected : 0.6635
     Batch 000 | Loss : 0.4136 | Acc : 0.8116
     Batch 025 | Loss : 0.4342 | Acc : 0.7853
     Batch 050 | Loss : 0.4802 | Acc : 0.7413
     Batch 075 | Loss : 0.4306 | Acc : 0.7870
     Batch 100 | Loss : 0.4101 | Acc : 0.7972
     Batch 125 | Loss : 0.4482 | Acc : 0.7716
     Batch 150 | Loss : 0.3976 | Acc : 0.8105
     Batch 175 | Loss : 0.4411 | Acc : 0.7883
     Batch 200 | Loss : 0.3815 | Acc : 0.8272
     Batch 225 | Loss : 0.5645 | Acc : 0.7173
     Batch 250 | Loss : 0.4260 | Acc : 0.7952
     Batch 275 | Loss : 0.3773 | Acc : 0.8235
     Batch 300 | Loss : 0.3613 | Acc : 0.8386
Epoch 00027 | Train Loss : 0.4284 | Eval Loss : 0.4199 | Train acc : 0.7921 | Eval Acc : 0.7928 | Eval Log. Respected : 0.6484
     Batch 000 | Loss : 0.4126 | Acc : 0.7979
     Batch 025 | Loss : 0.5208 | Acc : 0.7245
     Batch 050 | Loss : 0.4076 | Acc : 0.8099
     Batch 075 | Loss : 0.4287 | Acc : 0.7863
     Batch 100 | Loss : 0.4026 | Acc : 0.8076
     Batch 125 | Loss : 0.3965 | Acc : 0.8011
     Batch 150 | Loss : 0.3628 | Acc : 0.8390
     Batch 175 | Loss : 0.3854 | Acc : 0.8227
     Batch 200 | Loss : 0.3727 | Acc : 0.8303
     Batch 225 | Loss : 0.4039 | Acc : 0.8142
     Batch 250 | Loss : 0.3964 | Acc : 0.8133
     Batch 275 | Loss : 0.4015 | Acc : 0.8163
     Batch 300 | Loss : 0.3794 | Acc : 0.8271
Epoch 00028 | Train Loss : 0.4279 | Eval Loss : 0.4243 | Train acc : 0.7924 | Eval Acc : 0.7910 | Eval Log. Respected : 0.6595
     Batch 000 | Loss : 0.4461 | Acc : 0.7807
     Batch 025 | Loss : 0.4080 | Acc : 0.8107
     Batch 050 | Loss : 0.4205 | Acc : 0.8002
     Batch 075 | Loss : 0.4219 | Acc : 0.7938
     Batch 100 | Loss : 0.5046 | Acc : 0.7438
     Batch 125 | Loss : 0.4034 | Acc : 0.8064
     Batch 150 | Loss : 0.4262 | Acc : 0.7913
     Batch 175 | Loss : 0.3561 | Acc : 0.8363
     Batch 200 | Loss : 0.4198 | Acc : 0.7985
     Batch 225 | Loss : 0.5149 | Acc : 0.7377
     Batch 250 | Loss : 0.4493 | Acc : 0.7683
     Batch 275 | Loss : 0.3905 | Acc : 0.8303
     Batch 300 | Loss : 0.4961 | Acc : 0.7522
Epoch 00029 | Train Loss : 0.4307 | Eval Loss : 0.4247 | Train acc : 0.7904 | Eval Acc : 0.7922 | Eval Log. Respected : 0.6607
     Batch 000 | Loss : 0.4416 | Acc : 0.7812
     Batch 025 | Loss : 0.4192 | Acc : 0.7983
     Batch 050 | Loss : 0.4827 | Acc : 0.7485
     Batch 075 | Loss : 0.4425 | Acc : 0.7764
     Batch 100 | Loss : 0.4660 | Acc : 0.7763
     Batch 125 | Loss : 0.4289 | Acc : 0.7952
     Batch 150 | Loss : 0.4633 | Acc : 0.7666
     Batch 175 | Loss : 0.4244 | Acc : 0.7857
     Batch 200 | Loss : 0.3919 | Acc : 0.8171
