Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.6974 | Acc : 0.4853
     Batch 225 | Loss : 0.4752 | Acc : 0.7721
     Batch 250 | Loss : 0.4810 | Acc : 0.7620
     Batch 275 | Loss : 0.4482 | Acc : 0.7841
     Batch 300 | Loss : 0.4316 | Acc : 0.7997
Epoch 00003 | Train Loss : 0.4489 | Eval Loss : 0.4245 | Train acc : 0.7886 | Eval Acc : 0.7983 | Eval Log. Respected : 0.9196
     Batch 000 | Loss : 0.4372 | Acc : 0.7916
     Batch 025 | Loss : 0.4660 | Acc : 0.7804
     Batch 050 | Loss : 0.5452 | Acc : 0.7413
     Batch 075 | Loss : 0.4843 | Acc : 0.7597
     Batch 100 | Loss : 0.4394 | Acc : 0.7960
     Batch 125 | Loss : 0.4298 | Acc : 0.7978
     Batch 150 | Loss : 0.5483 | Acc : 0.7453
     Batch 175 | Loss : 0.4367 | Acc : 0.7939
     Batch 200 | Loss : 0.3977 | Acc : 0.8100
     Batch 225 | Loss : 0.4092 | Acc : 0.8076
     Batch 250 | Loss : 0.4252 | Acc : 0.7940
     Batch 275 | Loss : 0.5056 | Acc : 0.7460
     Batch 300 | Loss : 0.3913 | Acc : 0.8226
Epoch 00004 | Train Loss : 0.4388 | Eval Loss : 0.4281 | Train acc : 0.7932 | Eval Acc : 0.8025 | Eval Log. Respected : 0.9737
     Batch 000 | Loss : 0.4086 | Acc : 0.8146
     Batch 025 | Loss : 0.3824 | Acc : 0.8228
     Batch 050 | Loss : 0.3988 | Acc : 0.8203
     Batch 075 | Loss : 0.4101 | Acc : 0.8099
     Batch 100 | Loss : 0.3813 | Acc : 0.8290
     Batch 125 | Loss : 0.4301 | Acc : 0.7921
     Batch 150 | Loss : 0.4652 | Acc : 0.7713
     Batch 175 | Loss : 0.3694 | Acc : 0.8340
     Batch 200 | Loss : 0.5388 | Acc : 0.7537
     Batch 225 | Loss : 0.4151 | Acc : 0.8115
     Batch 250 | Loss : 0.4017 | Acc : 0.8133
     Batch 275 | Loss : 0.3996 | Acc : 0.8124
     Batch 300 | Loss : 0.4251 | Acc : 0.7951
Epoch 00005 | Train Loss : 0.4365 | Eval Loss : 0.4216 | Train acc : 0.7946 | Eval Acc : 0.7989 | Eval Log. Respected : 0.9181
     Batch 000 | Loss : 0.4097 | Acc : 0.8070
     Batch 025 | Loss : 0.3759 | Acc : 0.8253
     Batch 050 | Loss : 0.5356 | Acc : 0.7760
     Batch 075 | Loss : 0.3940 | Acc : 0.8220
     Batch 100 | Loss : 0.4703 | Acc : 0.7823
     Batch 125 | Loss : 0.4531 | Acc : 0.7742
     Batch 150 | Loss : 0.4402 | Acc : 0.7863
     Batch 175 | Loss : 0.4243 | Acc : 0.7928
     Batch 200 | Loss : 0.4241 | Acc : 0.8018
     Batch 225 | Loss : 0.3852 | Acc : 0.8375
     Batch 250 | Loss : 0.4264 | Acc : 0.7906
     Batch 275 | Loss : 0.3898 | Acc : 0.8148
     Batch 300 | Loss : 0.3740 | Acc : 0.8343
Epoch 00006 | Train Loss : 0.4322 | Eval Loss : 0.4116 | Train acc : 0.7972 | Eval Acc : 0.8042 | Eval Log. Respected : 0.9519
     Batch 000 | Loss : 0.4329 | Acc : 0.7936
     Batch 025 | Loss : 0.3930 | Acc : 0.8121
     Batch 050 | Loss : 0.4157 | Acc : 0.8132
     Batch 075 | Loss : 0.3666 | Acc : 0.8346
     Batch 100 | Loss : 0.4240 | Acc : 0.8110
     Batch 125 | Loss : 0.3820 | Acc : 0.8238
     Batch 150 | Loss : 0.4421 | Acc : 0.7851
     Batch 175 | Loss : 0.3626 | Acc : 0.8416
     Batch 200 | Loss : 0.3937 | Acc : 0.8183
     Batch 225 | Loss : 0.4088 | Acc : 0.8054
     Batch 250 | Loss : 0.4751 | Acc : 0.7614
     Batch 275 | Loss : 0.4532 | Acc : 0.7816
     Batch 300 | Loss : 0.5036 | Acc : 0.7544
Epoch 00007 | Train Loss : 0.4306 | Eval Loss : 0.4190 | Train acc : 0.7975 | Eval Acc : 0.7981 | Eval Log. Respected : 0.9566
     Batch 000 | Loss : 0.4251 | Acc : 0.7941
     Batch 025 | Loss : 0.4760 | Acc : 0.7674
     Batch 050 | Loss : 0.4263 | Acc : 0.7932
     Batch 075 | Loss : 0.5144 | Acc : 0.7562
     Batch 100 | Loss : 0.4089 | Acc : 0.8057
     Batch 125 | Loss : 0.4154 | Acc : 0.8161
     Batch 150 | Loss : 0.4319 | Acc : 0.7894
     Batch 175 | Loss : 0.4360 | Acc : 0.7936
     Batch 200 | Loss : 0.4005 | Acc : 0.8116
     Batch 225 | Loss : 0.3978 | Acc : 0.8195
     Batch 250 | Loss : 0.4919 | Acc : 0.7508
     Batch 275 | Loss : 0.4285 | Acc : 0.7908
     Batch 300 | Loss : 0.5440 | Acc : 0.7403
Epoch 00008 | Train Loss : 0.4286 | Eval Loss : 0.3990 | Train acc : 0.7979 | Eval Acc : 0.8115 | Eval Log. Respected : 0.9523
     Batch 000 | Loss : 0.4243 | Acc : 0.7952
     Batch 025 | Loss : 0.3543 | Acc : 0.8420
     Batch 050 | Loss : 0.4230 | Acc : 0.7964
     Batch 075 | Loss : 0.4052 | Acc : 0.8093
     Batch 100 | Loss : 0.4490 | Acc : 0.7751
     Batch 125 | Loss : 0.3288 | Acc : 0.8611
     Batch 150 | Loss : 0.3698 | Acc : 0.8294
     Batch 175 | Loss : 0.3991 | Acc : 0.8164
     Batch 200 | Loss : 0.3723 | Acc : 0.8285
     Batch 225 | Loss : 0.4576 | Acc : 0.7847
     Batch 250 | Loss : 0.3653 | Acc : 0.8351
     Batch 275 | Loss : 0.4167 | Acc : 0.7958
     Batch 300 | Loss : 0.4112 | Acc : 0.8019
Epoch 00009 | Train Loss : 0.4179 | Eval Loss : 0.4284 | Train acc : 0.8035 | Eval Acc : 0.7964 | Eval Log. Respected : 0.8847
     Batch 000 | Loss : 0.4859 | Acc : 0.7519
     Batch 025 | Loss : 0.4309 | Acc : 0.7866
     Batch 050 | Loss : 0.4190 | Acc : 0.8009
     Batch 075 | Loss : 0.4306 | Acc : 0.7958
     Batch 100 | Loss : 0.4533 | Acc : 0.7830
     Batch 125 | Loss : 0.3389 | Acc : 0.8473
     Batch 150 | Loss : 0.4012 | Acc : 0.8125
     Batch 175 | Loss : 0.4652 | Acc : 0.7895
     Batch 200 | Loss : 0.3445 | Acc : 0.8519
     Batch 225 | Loss : 0.3819 | Acc : 0.8256
     Batch 250 | Loss : 0.3495 | Acc : 0.8396
     Batch 275 | Loss : 0.4445 | Acc : 0.7808
     Batch 300 | Loss : 0.3655 | Acc : 0.8321
Epoch 00010 | Train Loss : 0.4179 | Eval Loss : 0.4145 | Train acc : 0.8038 | Eval Acc : 0.8017 | Eval Log. Respected : 0.9228
     Batch 000 | Loss : 0.4363 | Acc : 0.7785
     Batch 025 | Loss : 0.4281 | Acc : 0.7949
     Batch 050 | Loss : 0.4503 | Acc : 0.7758
     Batch 075 | Loss : 0.3608 | Acc : 0.8414
     Batch 100 | Loss : 0.4114 | Acc : 0.8089
     Batch 125 | Loss : 0.5468 | Acc : 0.7454
     Batch 150 | Loss : 0.3603 | Acc : 0.8424
     Batch 175 | Loss : 0.3304 | Acc : 0.8629
     Batch 200 | Loss : 0.3869 | Acc : 0.8163
     Batch 225 | Loss : 0.4334 | Acc : 0.8018
     Batch 250 | Loss : 0.3717 | Acc : 0.8270
     Batch 275 | Loss : 0.4225 | Acc : 0.7883
     Batch 300 | Loss : 0.3510 | Acc : 0.8384
Epoch 00011 | Train Loss : 0.4152 | Eval Loss : 0.3962 | Train acc : 0.8051 | Eval Acc : 0.8147 | Eval Log. Respected : 0.9522
     Batch 000 | Loss : 0.3450 | Acc : 0.8443
     Batch 025 | Loss : 0.3855 | Acc : 0.8161
     Batch 050 | Loss : 0.4672 | Acc : 0.7730
     Batch 075 | Loss : 0.4814 | Acc : 0.7685
     Batch 100 | Loss : 0.4081 | Acc : 0.8073
     Batch 125 | Loss : 0.4838 | Acc : 0.7618
     Batch 150 | Loss : 0.3765 | Acc : 0.8245
     Batch 175 | Loss : 0.3563 | Acc : 0.8382
     Batch 200 | Loss : 0.3805 | Acc : 0.8385
     Batch 225 | Loss : 0.3721 | Acc : 0.8300
     Batch 250 | Loss : 0.4214 | Acc : 0.7936
     Batch 275 | Loss : 0.3503 | Acc : 0.8436
     Batch 300 | Loss : 0.3881 | Acc : 0.8249
Epoch 00012 | Train Loss : 0.4189 | Eval Loss : 0.4016 | Train acc : 0.8023 | Eval Acc : 0.8075 | Eval Log. Respected : 0.9051
     Batch 000 | Loss : 0.4305 | Acc : 0.7896
     Batch 025 | Loss : 0.4255 | Acc : 0.7890
     Batch 050 | Loss : 0.4624 | Acc : 0.7773
     Batch 075 | Loss : 0.4115 | Acc : 0.8015
     Batch 100 | Loss : 0.3612 | Acc : 0.8325
     Batch 125 | Loss : 0.3450 | Acc : 0.8516
     Batch 150 | Loss : 0.3218 | Acc : 0.8661
     Batch 175 | Loss : 0.4225 | Acc : 0.8032
     Batch 200 | Loss : 0.5864 | Acc : 0.7164
     Batch 225 | Loss : 0.4098 | Acc : 0.8060
     Batch 250 | Loss : 0.4854 | Acc : 0.7695
     Batch 275 | Loss : 0.3697 | Acc : 0.8279
     Batch 300 | Loss : 0.3468 | Acc : 0.8498
Epoch 00013 | Train Loss : 0.4112 | Eval Loss : 0.3857 | Train acc : 0.8068 | Eval Acc : 0.8173 | Eval Log. Respected : 0.9286
     Batch 000 | Loss : 0.3635 | Acc : 0.8417
     Batch 025 | Loss : 0.3271 | Acc : 0.8562
     Batch 050 | Loss : 0.3997 | Acc : 0.8090
     Batch 075 | Loss : 0.4838 | Acc : 0.7731
     Batch 100 | Loss : 0.4680 | Acc : 0.7789
     Batch 125 | Loss : 0.4049 | Acc : 0.8094
     Batch 150 | Loss : 0.4094 | Acc : 0.7994
     Batch 175 | Loss : 0.3990 | Acc : 0.8082
     Batch 200 | Loss : 0.4943 | Acc : 0.7575
     Batch 225 | Loss : 0.3467 | Acc : 0.8402
     Batch 250 | Loss : 0.4110 | Acc : 0.8059
     Batch 275 | Loss : 0.3938 | Acc : 0.8196
     Batch 300 | Loss : 0.4457 | Acc : 0.7779
Epoch 00014 | Train Loss : 0.4045 | Eval Loss : 0.3951 | Train acc : 0.8100 | Eval Acc : 0.8134 | Eval Log. Respected : 0.9006
     Batch 000 | Loss : 0.3733 | Acc : 0.8323
     Batch 025 | Loss : 0.3623 | Acc : 0.8318
     Batch 050 | Loss : 0.3571 | Acc : 0.8440
     Batch 075 | Loss : 0.3450 | Acc : 0.8521
     Batch 100 | Loss : 0.3382 | Acc : 0.8534
     Batch 125 | Loss : 0.4853 | Acc : 0.7815
     Batch 150 | Loss : 0.5048 | Acc : 0.7561
     Batch 175 | Loss : 0.4044 | Acc : 0.8097
     Batch 200 | Loss : 0.4222 | Acc : 0.7935
     Batch 225 | Loss : 0.4110 | Acc : 0.7985
     Batch 250 | Loss : 0.3407 | Acc : 0.8479
     Batch 275 | Loss : 0.4312 | Acc : 0.7912
     Batch 300 | Loss : 0.3410 | Acc : 0.8434
Epoch 00015 | Train Loss : 0.4046 | Eval Loss : 0.3988 | Train acc : 0.8106 | Eval Acc : 0.8110 | Eval Log. Respected : 0.8981
     Batch 000 | Loss : 0.3732 | Acc : 0.8299
     Batch 025 | Loss : 0.3933 | Acc : 0.8148
     Batch 050 | Loss : 0.3742 | Acc : 0.8368
     Batch 075 | Loss : 0.4802 | Acc : 0.7546
     Batch 100 | Loss : 0.4999 | Acc : 0.7667
     Batch 125 | Loss : 0.3686 | Acc : 0.8317
     Batch 150 | Loss : 0.5086 | Acc : 0.7482
     Batch 175 | Loss : 0.4094 | Acc : 0.8077
     Batch 200 | Loss : 0.4300 | Acc : 0.7916
     Batch 225 | Loss : 0.3747 | Acc : 0.8285
     Batch 250 | Loss : 0.3471 | Acc : 0.8477
     Batch 275 | Loss : 0.3962 | Acc : 0.8108
     Batch 300 | Loss : 0.4357 | Acc : 0.7795
Epoch 00016 | Train Loss : 0.4054 | Eval Loss : 0.3973 | Train acc : 0.8092 | Eval Acc : 0.8082 | Eval Log. Respected : 0.8974
     Batch 000 | Loss : 0.4693 | Acc : 0.7684
     Batch 025 | Loss : 0.3865 | Acc : 0.8212
     Batch 050 | Loss : 0.4677 | Acc : 0.7726
     Batch 075 | Loss : 0.4156 | Acc : 0.7979
     Batch 100 | Loss : 0.3417 | Acc : 0.8581
     Batch 125 | Loss : 0.4281 | Acc : 0.7936
     Batch 150 | Loss : 0.4354 | Acc : 0.7884
     Batch 175 | Loss : 0.3331 | Acc : 0.8544
     Batch 200 | Loss : 0.4379 | Acc : 0.7885
     Batch 225 | Loss : 0.3649 | Acc : 0.8357
     Batch 250 | Loss : 0.4168 | Acc : 0.7980
     Batch 275 | Loss : 0.3418 | Acc : 0.8479
     Batch 300 | Loss : 0.3431 | Acc : 0.8540
Epoch 00017 | Train Loss : 0.4079 | Eval Loss : 0.4125 | Train acc : 0.8074 | Eval Acc : 0.8044 | Eval Log. Respected : 0.9543
     Batch 000 | Loss : 0.4073 | Acc : 0.8110
     Batch 025 | Loss : 0.3729 | Acc : 0.8229
     Batch 050 | Loss : 0.5348 | Acc : 0.7412
     Batch 075 | Loss : 0.4791 | Acc : 0.7691
     Batch 100 | Loss : 0.3752 | Acc : 0.8268
     Batch 125 | Loss : 0.4150 | Acc : 0.8043
     Batch 150 | Loss : 0.4378 | Acc : 0.7792
     Batch 175 | Loss : 0.4407 | Acc : 0.7912
     Batch 200 | Loss : 0.3565 | Acc : 0.8434
     Batch 225 | Loss : 0.4417 | Acc : 0.7771
     Batch 250 | Loss : 0.4448 | Acc : 0.7833
     Batch 275 | Loss : 0.4566 | Acc : 0.7862
     Batch 300 | Loss : 0.4603 | Acc : 0.7815
Epoch 00018 | Train Loss : 0.4016 | Eval Loss : 0.3923 | Train acc : 0.8105 | Eval Acc : 0.8130 | Eval Log. Respected : 0.9275
     Batch 000 | Loss : 0.4319 | Acc : 0.7879
     Batch 025 | Loss : 0.4466 | Acc : 0.7840
     Batch 050 | Loss : 0.4033 | Acc : 0.8065
     Batch 075 | Loss : 0.3696 | Acc : 0.8282
     Batch 100 | Loss : 0.3420 | Acc : 0.8460
     Batch 125 | Loss : 0.3607 | Acc : 0.8340
     Batch 150 | Loss : 0.3544 | Acc : 0.8439
     Batch 175 | Loss : 0.3585 | Acc : 0.8392
     Batch 200 | Loss : 0.3627 | Acc : 0.8436
     Batch 225 | Loss : 0.3463 | Acc : 0.8477
     Batch 250 | Loss : 0.3408 | Acc : 0.8431
     Batch 275 | Loss : 0.3911 | Acc : 0.8125
     Batch 300 | Loss : 0.4397 | Acc : 0.8002
Epoch 00019 | Train Loss : 0.3987 | Eval Loss : 0.3871 | Train acc : 0.8117 | Eval Acc : 0.8181 | Eval Log. Respected : 0.8986
     Batch 000 | Loss : 0.4390 | Acc : 0.7836
     Batch 025 | Loss : 0.3657 | Acc : 0.8305
     Batch 050 | Loss : 0.3632 | Acc : 0.8368
     Batch 075 | Loss : 0.4122 | Acc : 0.7971
     Batch 100 | Loss : 0.3617 | Acc : 0.8479
     Batch 125 | Loss : 0.3763 | Acc : 0.8263
     Batch 150 | Loss : 0.3111 | Acc : 0.8689
     Batch 175 | Loss : 0.3706 | Acc : 0.8254
     Batch 200 | Loss : 0.4505 | Acc : 0.7771
     Batch 225 | Loss : 0.4242 | Acc : 0.7892
     Batch 250 | Loss : 0.3191 | Acc : 0.8640
     Batch 275 | Loss : 0.4169 | Acc : 0.7926
     Batch 300 | Loss : 0.3552 | Acc : 0.8329
Epoch 00020 | Train Loss : 0.3991 | Eval Loss : 0.3835 | Train acc : 0.8118 | Eval Acc : 0.8152 | Eval Log. Respected : 0.9128
     Batch 000 | Loss : 0.3365 | Acc : 0.8493
     Batch 025 | Loss : 0.3720 | Acc : 0.8292
     Batch 050 | Loss : 0.4128 | Acc : 0.7994
     Batch 075 | Loss : 0.4080 | Acc : 0.8048
     Batch 100 | Loss : 0.3769 | Acc : 0.8201
     Batch 125 | Loss : 0.4405 | Acc : 0.7886
     Batch 150 | Loss : 0.3286 | Acc : 0.8573
     Batch 175 | Loss : 0.4516 | Acc : 0.7736
     Batch 200 | Loss : 0.3283 | Acc : 0.8525
     Batch 225 | Loss : 0.4881 | Acc : 0.7524
     Batch 250 | Loss : 0.4132 | Acc : 0.7982
     Batch 275 | Loss : 0.3421 | Acc : 0.8504
     Batch 300 | Loss : 0.4802 | Acc : 0.7533
Epoch 00021 | Train Loss : 0.3946 | Eval Loss : 0.3796 | Train acc : 0.8135 | Eval Acc : 0.8201 | Eval Log. Respected : 0.9528
     Batch 000 | Loss : 0.3643 | Acc : 0.8303
     Batch 025 | Loss : 0.4240 | Acc : 0.7916
     Batch 050 | Loss : 0.4300 | Acc : 0.7934
     Batch 075 | Loss : 0.4632 | Acc : 0.7737
     Batch 100 | Loss : 0.3559 | Acc : 0.8345
     Batch 125 | Loss : 0.4071 | Acc : 0.7972
     Batch 150 | Loss : 0.4494 | Acc : 0.7759
     Batch 175 | Loss : 0.3277 | Acc : 0.8548
     Batch 200 | Loss : 0.3386 | Acc : 0.8504
     Batch 225 | Loss : 0.3873 | Acc : 0.8129
     Batch 250 | Loss : 0.3139 | Acc : 0.8630
     Batch 275 | Loss : 0.3277 | Acc : 0.8557
     Batch 300 | Loss : 0.4304 | Acc : 0.7981
Epoch 00022 | Train Loss : 0.3943 | Eval Loss : 0.3916 | Train acc : 0.8142 | Eval Acc : 0.8127 | Eval Log. Respected : 0.8722
     Batch 000 | Loss : 0.4131 | Acc : 0.8022
     Batch 025 | Loss : 0.3815 | Acc : 0.8221
     Batch 050 | Loss : 0.3201 | Acc : 0.8637
     Batch 075 | Loss : 0.3859 | Acc : 0.8173
     Batch 100 | Loss : 0.3343 | Acc : 0.8641
     Batch 125 | Loss : 0.3524 | Acc : 0.8369
     Batch 150 | Loss : 0.3094 | Acc : 0.8605
     Batch 175 | Loss : 0.3781 | Acc : 0.8172
     Batch 200 | Loss : 0.3705 | Acc : 0.8241
     Batch 225 | Loss : 0.4969 | Acc : 0.7485
     Batch 250 | Loss : 0.3318 | Acc : 0.8520
     Batch 275 | Loss : 0.3882 | Acc : 0.8159
     Batch 300 | Loss : 0.3532 | Acc : 0.8390
Epoch 00023 | Train Loss : 0.3940 | Eval Loss : 0.3814 | Train acc : 0.8139 | Eval Acc : 0.8172 | Eval Log. Respected : 0.9058
     Batch 000 | Loss : 0.4079 | Acc : 0.7981
     Batch 025 | Loss : 0.4371 | Acc : 0.7876
     Batch 050 | Loss : 0.3200 | Acc : 0.8590
     Batch 075 | Loss : 0.3406 | Acc : 0.8524
     Batch 100 | Loss : 0.3671 | Acc : 0.8248
     Batch 125 | Loss : 0.4539 | Acc : 0.7732
     Batch 150 | Loss : 0.4352 | Acc : 0.7848
     Batch 175 | Loss : 0.4420 | Acc : 0.7837
     Batch 200 | Loss : 0.4569 | Acc : 0.7809
     Batch 225 | Loss : 0.3241 | Acc : 0.8529
     Batch 250 | Loss : 0.4173 | Acc : 0.7973
     Batch 275 | Loss : 0.3639 | Acc : 0.8384
     Batch 300 | Loss : 0.3198 | Acc : 0.8553
Epoch 00024 | Train Loss : 0.3942 | Eval Loss : 0.3805 | Train acc : 0.8146 | Eval Acc : 0.8162 | Eval Log. Respected : 0.9105
     Batch 000 | Loss : 0.4393 | Acc : 0.7813
     Batch 025 | Loss : 0.3663 | Acc : 0.8236
     Batch 050 | Loss : 0.4352 | Acc : 0.7781
     Batch 075 | Loss : 0.4115 | Acc : 0.8005
     Batch 100 | Loss : 0.3375 | Acc : 0.8377
     Batch 125 | Loss : 0.3295 | Acc : 0.8536
     Batch 150 | Loss : 0.3812 | Acc : 0.8154
     Batch 175 | Loss : 0.4238 | Acc : 0.7961
     Batch 200 | Loss : 0.3153 | Acc : 0.8565
     Batch 225 | Loss : 0.5033 | Acc : 0.7449
     Batch 250 | Loss : 0.3738 | Acc : 0.8229
     Batch 275 | Loss : 0.3785 | Acc : 0.8200
     Batch 300 | Loss : 0.3320 | Acc : 0.8516
Epoch 00025 | Train Loss : 0.3910 | Eval Loss : 0.3862 | Train acc : 0.8155 | Eval Acc : 0.8171 | Eval Log. Respected : 0.9065
     Batch 000 | Loss : 0.4548 | Acc : 0.7659
     Batch 025 | Loss : 0.3323 | Acc : 0.8584
     Batch 050 | Loss : 0.4744 | Acc : 0.7819
     Batch 075 | Loss : 0.3742 | Acc : 0.8295
     Batch 100 | Loss : 0.4694 | Acc : 0.7660
     Batch 125 | Loss : 0.4542 | Acc : 0.7800
     Batch 150 | Loss : 0.4084 | Acc : 0.7994
     Batch 175 | Loss : 0.5068 | Acc : 0.7398
     Batch 200 | Loss : 0.3525 | Acc : 0.8423
     Batch 225 | Loss : 0.3336 | Acc : 0.8533
     Batch 250 | Loss : 0.5383 | Acc : 0.7477
     Batch 275 | Loss : 0.3602 | Acc : 0.8305
     Batch 300 | Loss : 0.4148 | Acc : 0.7983
Epoch 00026 | Train Loss : 0.3904 | Eval Loss : 0.4032 | Train acc : 0.8157 | Eval Acc : 0.8035 | Eval Log. Respected : 0.9183
     Batch 000 | Loss : 0.3599 | Acc : 0.8351
     Batch 025 | Loss : 0.4218 | Acc : 0.7998
     Batch 050 | Loss : 0.3245 | Acc : 0.8507
     Batch 075 | Loss : 0.3326 | Acc : 0.8541
     Batch 100 | Loss : 0.4882 | Acc : 0.7576
     Batch 125 | Loss : 0.4278 | Acc : 0.7813
     Batch 150 | Loss : 0.3971 | Acc : 0.8032
     Batch 175 | Loss : 0.4383 | Acc : 0.7821
     Batch 200 | Loss : 0.4454 | Acc : 0.7800
     Batch 225 | Loss : 0.3518 | Acc : 0.8461
     Batch 250 | Loss : 0.4517 | Acc : 0.7851
     Batch 275 | Loss : 0.3766 | Acc : 0.8211
     Batch 300 | Loss : 0.4189 | Acc : 0.8054
Epoch 00027 | Train Loss : 0.3907 | Eval Loss : 0.3837 | Train acc : 0.8156 | Eval Acc : 0.8182 | Eval Log. Respected : 0.9108
     Batch 000 | Loss : 0.4074 | Acc : 0.8016
     Batch 025 | Loss : 0.3931 | Acc : 0.8124
     Batch 050 | Loss : 0.5098 | Acc : 0.7447
     Batch 075 | Loss : 0.4171 | Acc : 0.7921
     Batch 100 | Loss : 0.4256 | Acc : 0.7920
     Batch 125 | Loss : 0.3490 | Acc : 0.8436
     Batch 150 | Loss : 0.4113 | Acc : 0.8112
     Batch 175 | Loss : 0.4382 | Acc : 0.7850
     Batch 200 | Loss : 0.3127 | Acc : 0.8706
     Batch 225 | Loss : 0.4411 | Acc : 0.7926
     Batch 250 | Loss : 0.3432 | Acc : 0.8409
     Batch 275 | Loss : 0.3476 | Acc : 0.8360
     Batch 300 | Loss : 0.3890 | Acc : 0.8337
Epoch 00028 | Train Loss : 0.3931 | Eval Loss : 0.3863 | Train acc : 0.8149 | Eval Acc : 0.8143 | Eval Log. Respected : 0.9134
     Batch 000 | Loss : 0.4608 | Acc : 0.7719
     Batch 025 | Loss : 0.3668 | Acc : 0.8285
     Batch 050 | Loss : 0.5248 | Acc : 0.7498
     Batch 075 | Loss : 0.3773 | Acc : 0.8131
     Batch 100 | Loss : 0.4494 | Acc : 0.7719
     Batch 125 | Loss : 0.3994 | Acc : 0.7997
     Batch 150 | Loss : 0.3518 | Acc : 0.8425
     Batch 175 | Loss : 0.4034 | Acc : 0.8087
     Batch 200 | Loss : 0.4048 | Acc : 0.8122
     Batch 225 | Loss : 0.3444 | Acc : 0.8416
     Batch 250 | Loss : 0.3481 | Acc : 0.8394
     Batch 275 | Loss : 0.3302 | Acc : 0.8564
     Batch 300 | Loss : 0.3929 | Acc : 0.8113
Epoch 00029 | Train Loss : 0.3883 | Eval Loss : 0.3706 | Train acc : 0.8169 | Eval Acc : 0.8220 | Eval Log. Respected : 0.9138
     Batch 000 | Loss : 0.4131 | Acc : 0.7933
     Batch 025 | Loss : 0.4244 | Acc : 0.7912
     Batch 050 | Loss : 0.4021 | Acc : 0.8009
     Batch 075 | Loss : 0.3601 | Acc : 0.8387
     Batch 100 | Loss : 0.3338 | Acc : 0.8519
     Batch 125 | Loss : 0.5669 | Acc : 0.7423
     Batch 150 | Loss : 0.3982 | Acc : 0.8065
     Batch 175 | Loss : 0.4269 | Acc : 0.7928
     Batch 200 | Loss : 0.3326 | Acc : 0.8501
