Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.6963 | Acc : 0.5115
Epoch 00003 | Train Loss : 0.3741 | Eval Loss : 0.3739 | Train acc : 0.8247 | Eval Acc : 0.8240 | Eval Log. Respected : 0.9798
     Batch 000 | Loss : 0.4332 | Acc : 0.7947
     Batch 025 | Loss : 0.3939 | Acc : 0.8109
     Batch 050 | Loss : 0.3363 | Acc : 0.8452
     Batch 075 | Loss : 0.4125 | Acc : 0.8191
     Batch 100 | Loss : 0.3986 | Acc : 0.8058
     Batch 125 | Loss : 0.4588 | Acc : 0.7810
     Batch 150 | Loss : 0.3099 | Acc : 0.8611
     Batch 175 | Loss : 0.4249 | Acc : 0.7920
     Batch 200 | Loss : 0.3349 | Acc : 0.8487
     Batch 225 | Loss : 0.3651 | Acc : 0.8276
     Batch 250 | Loss : 0.3281 | Acc : 0.8505
     Batch 275 | Loss : 0.3326 | Acc : 0.8496
     Batch 300 | Loss : 0.4094 | Acc : 0.8071
Epoch 00004 | Train Loss : 0.3671 | Eval Loss : 0.3745 | Train acc : 0.8286 | Eval Acc : 0.8235 | Eval Log. Respected : 0.9856
     Batch 000 | Loss : 0.3573 | Acc : 0.8349
     Batch 025 | Loss : 0.3339 | Acc : 0.8397
     Batch 050 | Loss : 0.3157 | Acc : 0.8565
     Batch 075 | Loss : 0.4328 | Acc : 0.7862
     Batch 100 | Loss : 0.3940 | Acc : 0.8143
     Batch 125 | Loss : 0.3586 | Acc : 0.8365
     Batch 150 | Loss : 0.3414 | Acc : 0.8448
     Batch 175 | Loss : 0.3237 | Acc : 0.8548
     Batch 200 | Loss : 0.3784 | Acc : 0.8176
     Batch 225 | Loss : 0.4028 | Acc : 0.8055
     Batch 250 | Loss : 0.3950 | Acc : 0.8037
     Batch 275 | Loss : 0.4136 | Acc : 0.8110
     Batch 300 | Loss : 0.3981 | Acc : 0.8181
Epoch 00005 | Train Loss : 0.3647 | Eval Loss : 0.3805 | Train acc : 0.8301 | Eval Acc : 0.8208 | Eval Log. Respected : 0.9760
     Batch 000 | Loss : 0.3908 | Acc : 0.8126
     Batch 025 | Loss : 0.3697 | Acc : 0.8250
     Batch 050 | Loss : 0.3646 | Acc : 0.8325
     Batch 075 | Loss : 0.3218 | Acc : 0.8526
     Batch 100 | Loss : 0.3353 | Acc : 0.8471
     Batch 125 | Loss : 0.4009 | Acc : 0.8147
     Batch 150 | Loss : 0.3170 | Acc : 0.8568
     Batch 175 | Loss : 0.3228 | Acc : 0.8513
     Batch 200 | Loss : 0.3188 | Acc : 0.8522
     Batch 225 | Loss : 0.3967 | Acc : 0.8134
     Batch 250 | Loss : 0.3462 | Acc : 0.8374
     Batch 275 | Loss : 0.3059 | Acc : 0.8637
     Batch 300 | Loss : 0.5108 | Acc : 0.7639
Epoch 00006 | Train Loss : 0.3604 | Eval Loss : 0.3670 | Train acc : 0.8328 | Eval Acc : 0.8292 | Eval Log. Respected : 0.9558
     Batch 000 | Loss : 0.3239 | Acc : 0.8600
     Batch 025 | Loss : 0.3723 | Acc : 0.8207
     Batch 050 | Loss : 0.3373 | Acc : 0.8448
     Batch 075 | Loss : 0.3373 | Acc : 0.8444
     Batch 100 | Loss : 0.3389 | Acc : 0.8468
     Batch 125 | Loss : 0.3973 | Acc : 0.8179
     Batch 150 | Loss : 0.3526 | Acc : 0.8378
     Batch 175 | Loss : 0.3566 | Acc : 0.8351
     Batch 200 | Loss : 0.3065 | Acc : 0.8628
     Batch 225 | Loss : 0.3119 | Acc : 0.8612
     Batch 250 | Loss : 0.3080 | Acc : 0.8578
     Batch 275 | Loss : 0.3221 | Acc : 0.8501
     Batch 300 | Loss : 0.3374 | Acc : 0.8384
Epoch 00007 | Train Loss : 0.3565 | Eval Loss : 0.3661 | Train acc : 0.8347 | Eval Acc : 0.8285 | Eval Log. Respected : 0.9539
     Batch 000 | Loss : 0.4023 | Acc : 0.8016
     Batch 025 | Loss : 0.4032 | Acc : 0.8049
     Batch 050 | Loss : 0.3631 | Acc : 0.8277
     Batch 075 | Loss : 0.3071 | Acc : 0.8663
     Batch 100 | Loss : 0.4532 | Acc : 0.7834
     Batch 125 | Loss : 0.3329 | Acc : 0.8505
     Batch 150 | Loss : 0.2939 | Acc : 0.8671
     Batch 175 | Loss : 0.3896 | Acc : 0.8187
     Batch 200 | Loss : 0.3330 | Acc : 0.8482
     Batch 225 | Loss : 0.3318 | Acc : 0.8477
     Batch 250 | Loss : 0.3316 | Acc : 0.8476
     Batch 275 | Loss : 0.3478 | Acc : 0.8447
     Batch 300 | Loss : 0.3654 | Acc : 0.8273
Epoch 00008 | Train Loss : 0.3551 | Eval Loss : 0.3635 | Train acc : 0.8353 | Eval Acc : 0.8296 | Eval Log. Respected : 0.9379
     Batch 000 | Loss : 0.4043 | Acc : 0.8156
     Batch 025 | Loss : 0.3010 | Acc : 0.8632
     Batch 050 | Loss : 0.3201 | Acc : 0.8507
     Batch 075 | Loss : 0.3420 | Acc : 0.8493
     Batch 100 | Loss : 0.3485 | Acc : 0.8336
     Batch 125 | Loss : 0.4552 | Acc : 0.7889
     Batch 150 | Loss : 0.3275 | Acc : 0.8527
     Batch 175 | Loss : 0.3372 | Acc : 0.8468
     Batch 200 | Loss : 0.3737 | Acc : 0.8324
     Batch 225 | Loss : 0.3121 | Acc : 0.8622
     Batch 250 | Loss : 0.3268 | Acc : 0.8495
     Batch 275 | Loss : 0.2997 | Acc : 0.8647
     Batch 300 | Loss : 0.4191 | Acc : 0.7974
Epoch 00009 | Train Loss : 0.3520 | Eval Loss : 0.3614 | Train acc : 0.8373 | Eval Acc : 0.8330 | Eval Log. Respected : 0.9379
     Batch 000 | Loss : 0.3186 | Acc : 0.8639
     Batch 025 | Loss : 0.3073 | Acc : 0.8627
     Batch 050 | Loss : 0.3769 | Acc : 0.8163
     Batch 075 | Loss : 0.3289 | Acc : 0.8485
     Batch 100 | Loss : 0.2938 | Acc : 0.8655
     Batch 125 | Loss : 0.3001 | Acc : 0.8617
     Batch 150 | Loss : 0.3308 | Acc : 0.8448
     Batch 175 | Loss : 0.3624 | Acc : 0.8274
     Batch 200 | Loss : 0.4341 | Acc : 0.8072
     Batch 225 | Loss : 0.3415 | Acc : 0.8452
     Batch 250 | Loss : 0.3096 | Acc : 0.8641
     Batch 275 | Loss : 0.3496 | Acc : 0.8394
     Batch 300 | Loss : 0.3353 | Acc : 0.8468
Epoch 00010 | Train Loss : 0.3516 | Eval Loss : 0.3740 | Train acc : 0.8379 | Eval Acc : 0.8308 | Eval Log. Respected : 0.9376
     Batch 000 | Loss : 0.3355 | Acc : 0.8567
     Batch 025 | Loss : 0.3871 | Acc : 0.8172
     Batch 050 | Loss : 0.4008 | Acc : 0.8200
     Batch 075 | Loss : 0.3840 | Acc : 0.8166
     Batch 100 | Loss : 0.3629 | Acc : 0.8350
     Batch 125 | Loss : 0.3899 | Acc : 0.8136
     Batch 150 | Loss : 0.3147 | Acc : 0.8583
     Batch 175 | Loss : 0.3568 | Acc : 0.8449
     Batch 200 | Loss : 0.3215 | Acc : 0.8527
     Batch 225 | Loss : 0.3886 | Acc : 0.8198
     Batch 250 | Loss : 0.4824 | Acc : 0.7818
     Batch 275 | Loss : 0.3503 | Acc : 0.8317
     Batch 300 | Loss : 0.3503 | Acc : 0.8399
Epoch 00011 | Train Loss : 0.3491 | Eval Loss : 0.3624 | Train acc : 0.8389 | Eval Acc : 0.8352 | Eval Log. Respected : 0.9563
     Batch 000 | Loss : 0.3283 | Acc : 0.8568
     Batch 025 | Loss : 0.3117 | Acc : 0.8580
     Batch 050 | Loss : 0.3232 | Acc : 0.8514
     Batch 075 | Loss : 0.4131 | Acc : 0.7994
     Batch 100 | Loss : 0.3436 | Acc : 0.8464
     Batch 125 | Loss : 0.3517 | Acc : 0.8383
     Batch 150 | Loss : 0.3460 | Acc : 0.8423
     Batch 175 | Loss : 0.3538 | Acc : 0.8323
     Batch 200 | Loss : 0.3569 | Acc : 0.8407
     Batch 225 | Loss : 0.2983 | Acc : 0.8690
     Batch 250 | Loss : 0.3934 | Acc : 0.8170
     Batch 275 | Loss : 0.3821 | Acc : 0.8134
     Batch 300 | Loss : 0.2772 | Acc : 0.8750
Epoch 00012 | Train Loss : 0.3468 | Eval Loss : 0.3533 | Train acc : 0.8402 | Eval Acc : 0.8366 | Eval Log. Respected : 0.9346
     Batch 000 | Loss : 0.3223 | Acc : 0.8507
     Batch 025 | Loss : 0.4214 | Acc : 0.7962
     Batch 050 | Loss : 0.3824 | Acc : 0.8287
     Batch 075 | Loss : 0.3222 | Acc : 0.8600
     Batch 100 | Loss : 0.4432 | Acc : 0.7999
     Batch 125 | Loss : 0.3540 | Acc : 0.8351
     Batch 150 | Loss : 0.3465 | Acc : 0.8433
     Batch 175 | Loss : 0.2895 | Acc : 0.8684
     Batch 200 | Loss : 0.3335 | Acc : 0.8420
     Batch 225 | Loss : 0.2871 | Acc : 0.8741
     Batch 250 | Loss : 0.2955 | Acc : 0.8676
     Batch 275 | Loss : 0.3586 | Acc : 0.8271
     Batch 300 | Loss : 0.3291 | Acc : 0.8514
Epoch 00013 | Train Loss : 0.3453 | Eval Loss : 0.3578 | Train acc : 0.8408 | Eval Acc : 0.8342 | Eval Log. Respected : 0.9612
     Batch 000 | Loss : 0.4575 | Acc : 0.7941
     Batch 025 | Loss : 0.4011 | Acc : 0.8059
     Batch 050 | Loss : 0.4390 | Acc : 0.7948
     Batch 075 | Loss : 0.3253 | Acc : 0.8514
     Batch 100 | Loss : 0.3425 | Acc : 0.8428
     Batch 125 | Loss : 0.2943 | Acc : 0.8665
     Batch 150 | Loss : 0.3398 | Acc : 0.8382
     Batch 175 | Loss : 0.3395 | Acc : 0.8449
     Batch 200 | Loss : 0.3381 | Acc : 0.8421
     Batch 225 | Loss : 0.3239 | Acc : 0.8513
     Batch 250 | Loss : 0.2972 | Acc : 0.8601
     Batch 275 | Loss : 0.3811 | Acc : 0.8194
     Batch 300 | Loss : 0.2705 | Acc : 0.8808
Epoch 00014 | Train Loss : 0.3423 | Eval Loss : 0.3537 | Train acc : 0.8418 | Eval Acc : 0.8366 | Eval Log. Respected : 0.9408
     Batch 000 | Loss : 0.3066 | Acc : 0.8593
     Batch 025 | Loss : 0.3596 | Acc : 0.8363
     Batch 050 | Loss : 0.3286 | Acc : 0.8501
     Batch 075 | Loss : 0.3454 | Acc : 0.8360
     Batch 100 | Loss : 0.3342 | Acc : 0.8470
     Batch 125 | Loss : 0.3538 | Acc : 0.8354
     Batch 150 | Loss : 0.3587 | Acc : 0.8258
     Batch 175 | Loss : 0.4692 | Acc : 0.7757
     Batch 200 | Loss : 0.2612 | Acc : 0.8853
     Batch 225 | Loss : 0.3974 | Acc : 0.8185
     Batch 250 | Loss : 0.3123 | Acc : 0.8580
     Batch 275 | Loss : 0.3875 | Acc : 0.8100
     Batch 300 | Loss : 0.2891 | Acc : 0.8705
Epoch 00015 | Train Loss : 0.3420 | Eval Loss : 0.3498 | Train acc : 0.8421 | Eval Acc : 0.8372 | Eval Log. Respected : 0.9491
     Batch 000 | Loss : 0.3304 | Acc : 0.8520
     Batch 025 | Loss : 0.3512 | Acc : 0.8366
     Batch 050 | Loss : 0.3506 | Acc : 0.8408
     Batch 075 | Loss : 0.2900 | Acc : 0.8689
     Batch 100 | Loss : 0.3762 | Acc : 0.8306
     Batch 125 | Loss : 0.3205 | Acc : 0.8548
     Batch 150 | Loss : 0.3602 | Acc : 0.8257
     Batch 175 | Loss : 0.3412 | Acc : 0.8454
     Batch 200 | Loss : 0.2936 | Acc : 0.8731
     Batch 225 | Loss : 0.3313 | Acc : 0.8437
     Batch 250 | Loss : 0.3580 | Acc : 0.8362
     Batch 275 | Loss : 0.3027 | Acc : 0.8683
     Batch 300 | Loss : 0.3268 | Acc : 0.8571
Epoch 00016 | Train Loss : 0.3417 | Eval Loss : 0.3536 | Train acc : 0.8424 | Eval Acc : 0.8349 | Eval Log. Respected : 0.9458
     Batch 000 | Loss : 0.3729 | Acc : 0.8240
     Batch 025 | Loss : 0.2964 | Acc : 0.8597
     Batch 050 | Loss : 0.2877 | Acc : 0.8655
     Batch 075 | Loss : 0.2797 | Acc : 0.8710
     Batch 100 | Loss : 0.3516 | Acc : 0.8280
     Batch 125 | Loss : 0.3585 | Acc : 0.8332
     Batch 150 | Loss : 0.3771 | Acc : 0.8190
     Batch 175 | Loss : 0.2975 | Acc : 0.8742
     Batch 200 | Loss : 0.4113 | Acc : 0.8033
     Batch 225 | Loss : 0.4182 | Acc : 0.8052
     Batch 250 | Loss : 0.3016 | Acc : 0.8634
     Batch 275 | Loss : 0.3926 | Acc : 0.8247
     Batch 300 | Loss : 0.3485 | Acc : 0.8408
Epoch 00017 | Train Loss : 0.3391 | Eval Loss : 0.3519 | Train acc : 0.8435 | Eval Acc : 0.8360 | Eval Log. Respected : 0.9319
     Batch 000 | Loss : 0.3470 | Acc : 0.8368
     Batch 025 | Loss : 0.4057 | Acc : 0.8070
     Batch 050 | Loss : 0.3369 | Acc : 0.8446
     Batch 075 | Loss : 0.3345 | Acc : 0.8475
     Batch 100 | Loss : 0.4390 | Acc : 0.7923
     Batch 125 | Loss : 0.4262 | Acc : 0.8114
     Batch 150 | Loss : 0.2896 | Acc : 0.8745
     Batch 175 | Loss : 0.3711 | Acc : 0.8187
     Batch 200 | Loss : 0.3286 | Acc : 0.8424
     Batch 225 | Loss : 0.3106 | Acc : 0.8559
     Batch 250 | Loss : 0.3429 | Acc : 0.8396
     Batch 275 | Loss : 0.3195 | Acc : 0.8516
     Batch 300 | Loss : 0.3154 | Acc : 0.8562
Epoch 00018 | Train Loss : 0.3394 | Eval Loss : 0.3486 | Train acc : 0.8427 | Eval Acc : 0.8387 | Eval Log. Respected : 0.9410
     Batch 000 | Loss : 0.4290 | Acc : 0.7924
     Batch 025 | Loss : 0.2999 | Acc : 0.8633
     Batch 050 | Loss : 0.3863 | Acc : 0.8136
     Batch 075 | Loss : 0.2883 | Acc : 0.8734
     Batch 100 | Loss : 0.4112 | Acc : 0.8163
     Batch 125 | Loss : 0.3113 | Acc : 0.8541
     Batch 150 | Loss : 0.2691 | Acc : 0.8798
     Batch 175 | Loss : 0.3087 | Acc : 0.8607
     Batch 200 | Loss : 0.3681 | Acc : 0.8295
     Batch 225 | Loss : 0.3621 | Acc : 0.8348
     Batch 250 | Loss : 0.3595 | Acc : 0.8263
     Batch 275 | Loss : 0.3519 | Acc : 0.8275
     Batch 300 | Loss : 0.3051 | Acc : 0.8604
Epoch 00019 | Train Loss : 0.3389 | Eval Loss : 0.3485 | Train acc : 0.8433 | Eval Acc : 0.8384 | Eval Log. Respected : 0.9345
     Batch 000 | Loss : 0.3622 | Acc : 0.8243
     Batch 025 | Loss : 0.3088 | Acc : 0.8616
     Batch 050 | Loss : 0.3413 | Acc : 0.8420
     Batch 075 | Loss : 0.3595 | Acc : 0.8254
     Batch 100 | Loss : 0.3182 | Acc : 0.8515
     Batch 125 | Loss : 0.3772 | Acc : 0.8234
     Batch 150 | Loss : 0.2948 | Acc : 0.8691
     Batch 175 | Loss : 0.2825 | Acc : 0.8746
     Batch 200 | Loss : 0.3124 | Acc : 0.8517
     Batch 225 | Loss : 0.3211 | Acc : 0.8535
     Batch 250 | Loss : 0.3470 | Acc : 0.8365
     Batch 275 | Loss : 0.3539 | Acc : 0.8295
     Batch 300 | Loss : 0.3757 | Acc : 0.8292
Epoch 00020 | Train Loss : 0.3381 | Eval Loss : 0.3443 | Train acc : 0.8438 | Eval Acc : 0.8408 | Eval Log. Respected : 0.9421
     Batch 000 | Loss : 0.3378 | Acc : 0.8368
     Batch 025 | Loss : 0.3508 | Acc : 0.8368
     Batch 050 | Loss : 0.3425 | Acc : 0.8453
     Batch 075 | Loss : 0.3791 | Acc : 0.8199
     Batch 100 | Loss : 0.3915 | Acc : 0.8185
     Batch 125 | Loss : 0.3744 | Acc : 0.8193
     Batch 150 | Loss : 0.3631 | Acc : 0.8295
     Batch 175 | Loss : 0.3926 | Acc : 0.8042
     Batch 200 | Loss : 0.3054 | Acc : 0.8588
     Batch 225 | Loss : 0.2780 | Acc : 0.8744
     Batch 250 | Loss : 0.3073 | Acc : 0.8641
     Batch 275 | Loss : 0.4571 | Acc : 0.7911
     Batch 300 | Loss : 0.3515 | Acc : 0.8366
Epoch 00021 | Train Loss : 0.3386 | Eval Loss : 0.3519 | Train acc : 0.8438 | Eval Acc : 0.8362 | Eval Log. Respected : 0.9271
     Batch 000 | Loss : 0.3561 | Acc : 0.8272
     Batch 025 | Loss : 0.3505 | Acc : 0.8388
     Batch 050 | Loss : 0.2723 | Acc : 0.8785
     Batch 075 | Loss : 0.3504 | Acc : 0.8337
     Batch 100 | Loss : 0.3523 | Acc : 0.8344
     Batch 125 | Loss : 0.2908 | Acc : 0.8696
     Batch 150 | Loss : 0.3136 | Acc : 0.8610
     Batch 175 | Loss : 0.3647 | Acc : 0.8260
     Batch 200 | Loss : 0.3194 | Acc : 0.8524
     Batch 225 | Loss : 0.3173 | Acc : 0.8561
     Batch 250 | Loss : 0.3587 | Acc : 0.8365
     Batch 275 | Loss : 0.3527 | Acc : 0.8292
     Batch 300 | Loss : 0.3277 | Acc : 0.8458
Epoch 00022 | Train Loss : 0.3367 | Eval Loss : 0.3458 | Train acc : 0.8445 | Eval Acc : 0.8395 | Eval Log. Respected : 0.9256
     Batch 000 | Loss : 0.2923 | Acc : 0.8683
     Batch 025 | Loss : 0.3787 | Acc : 0.8227
     Batch 050 | Loss : 0.2980 | Acc : 0.8659
     Batch 075 | Loss : 0.3100 | Acc : 0.8586
     Batch 100 | Loss : 0.3470 | Acc : 0.8450
     Batch 125 | Loss : 0.3158 | Acc : 0.8525
     Batch 150 | Loss : 0.3146 | Acc : 0.8573
     Batch 175 | Loss : 0.3095 | Acc : 0.8574
     Batch 200 | Loss : 0.4797 | Acc : 0.7734
     Batch 225 | Loss : 0.3012 | Acc : 0.8616
     Batch 250 | Loss : 0.3162 | Acc : 0.8551
     Batch 275 | Loss : 0.3199 | Acc : 0.8532
     Batch 300 | Loss : 0.3135 | Acc : 0.8534
Epoch 00023 | Train Loss : 0.3360 | Eval Loss : 0.3537 | Train acc : 0.8447 | Eval Acc : 0.8355 | Eval Log. Respected : 0.9357
     Batch 000 | Loss : 0.3299 | Acc : 0.8502
     Batch 025 | Loss : 0.2767 | Acc : 0.8785
     Batch 050 | Loss : 0.3487 | Acc : 0.8417
     Batch 075 | Loss : 0.2894 | Acc : 0.8709
     Batch 100 | Loss : 0.3347 | Acc : 0.8496
     Batch 125 | Loss : 0.3662 | Acc : 0.8310
     Batch 150 | Loss : 0.3713 | Acc : 0.8269
     Batch 175 | Loss : 0.3176 | Acc : 0.8551
     Batch 200 | Loss : 0.3521 | Acc : 0.8411
     Batch 225 | Loss : 0.2990 | Acc : 0.8666
     Batch 250 | Loss : 0.3474 | Acc : 0.8357
     Batch 275 | Loss : 0.2869 | Acc : 0.8691
     Batch 300 | Loss : 0.3609 | Acc : 0.8309
Epoch 00024 | Train Loss : 0.3351 | Eval Loss : 0.3414 | Train acc : 0.8452 | Eval Acc : 0.8418 | Eval Log. Respected : 0.9267
     Batch 000 | Loss : 0.2849 | Acc : 0.8672
     Batch 025 | Loss : 0.2886 | Acc : 0.8675
     Batch 050 | Loss : 0.3285 | Acc : 0.8530
     Batch 075 | Loss : 0.4245 | Acc : 0.8097
     Batch 100 | Loss : 0.3834 | Acc : 0.8280
     Batch 125 | Loss : 0.3019 | Acc : 0.8617
     Batch 150 | Loss : 0.4026 | Acc : 0.8016
     Batch 175 | Loss : 0.2802 | Acc : 0.8746
     Batch 200 | Loss : 0.3859 | Acc : 0.8161
     Batch 225 | Loss : 0.3640 | Acc : 0.8333
     Batch 250 | Loss : 0.2872 | Acc : 0.8752
     Batch 275 | Loss : 0.3347 | Acc : 0.8475
     Batch 300 | Loss : 0.3719 | Acc : 0.8219
Epoch 00025 | Train Loss : 0.3350 | Eval Loss : 0.3456 | Train acc : 0.8449 | Eval Acc : 0.8406 | Eval Log. Respected : 0.9319
     Batch 000 | Loss : 0.3129 | Acc : 0.8640
     Batch 025 | Loss : 0.2640 | Acc : 0.8849
     Batch 050 | Loss : 0.3356 | Acc : 0.8446
     Batch 075 | Loss : 0.3688 | Acc : 0.8285
     Batch 100 | Loss : 0.3019 | Acc : 0.8642
     Batch 125 | Loss : 0.2899 | Acc : 0.8667
     Batch 150 | Loss : 0.4168 | Acc : 0.7985
     Batch 175 | Loss : 0.4088 | Acc : 0.8023
     Batch 200 | Loss : 0.2675 | Acc : 0.8791
     Batch 225 | Loss : 0.3278 | Acc : 0.8463
     Batch 250 | Loss : 0.3590 | Acc : 0.8310
     Batch 275 | Loss : 0.3980 | Acc : 0.8068
     Batch 300 | Loss : 0.3273 | Acc : 0.8521
Epoch 00026 | Train Loss : 0.3342 | Eval Loss : 0.3454 | Train acc : 0.8456 | Eval Acc : 0.8399 | Eval Log. Respected : 0.9183
     Batch 000 | Loss : 0.3383 | Acc : 0.8491
     Batch 025 | Loss : 0.3421 | Acc : 0.8364
     Batch 050 | Loss : 0.3943 | Acc : 0.7999
     Batch 075 | Loss : 0.3012 | Acc : 0.8620
     Batch 100 | Loss : 0.3181 | Acc : 0.8562
     Batch 125 | Loss : 0.2913 | Acc : 0.8627
     Batch 150 | Loss : 0.3329 | Acc : 0.8585
     Batch 175 | Loss : 0.3137 | Acc : 0.8564
     Batch 200 | Loss : 0.2812 | Acc : 0.8715
     Batch 225 | Loss : 0.3029 | Acc : 0.8585
     Batch 250 | Loss : 0.3392 | Acc : 0.8414
     Batch 275 | Loss : 0.3841 | Acc : 0.8149
     Batch 300 | Loss : 0.2877 | Acc : 0.8696
Epoch 00027 | Train Loss : 0.3337 | Eval Loss : 0.3412 | Train acc : 0.8457 | Eval Acc : 0.8422 | Eval Log. Respected : 0.9271
     Batch 000 | Loss : 0.3268 | Acc : 0.8529
     Batch 025 | Loss : 0.3480 | Acc : 0.8388
     Batch 050 | Loss : 0.3733 | Acc : 0.8196
     Batch 075 | Loss : 0.2835 | Acc : 0.8781
     Batch 100 | Loss : 0.2981 | Acc : 0.8644
     Batch 125 | Loss : 0.3801 | Acc : 0.8184
     Batch 150 | Loss : 0.2951 | Acc : 0.8672
     Batch 175 | Loss : 0.3741 | Acc : 0.8239
     Batch 200 | Loss : 0.3991 | Acc : 0.8058
     Batch 225 | Loss : 0.3150 | Acc : 0.8551
     Batch 250 | Loss : 0.3274 | Acc : 0.8479
     Batch 275 | Loss : 0.3793 | Acc : 0.8242
     Batch 300 | Loss : 0.3207 | Acc : 0.8520
Epoch 00028 | Train Loss : 0.3326 | Eval Loss : 0.3428 | Train acc : 0.8463 | Eval Acc : 0.8404 | Eval Log. Respected : 0.9345
     Batch 000 | Loss : 0.3730 | Acc : 0.8278
     Batch 025 | Loss : 0.3132 | Acc : 0.8537
     Batch 050 | Loss : 0.2631 | Acc : 0.8802
     Batch 075 | Loss : 0.3307 | Acc : 0.8436
     Batch 100 | Loss : 0.3110 | Acc : 0.8554
     Batch 125 | Loss : 0.3738 | Acc : 0.8281
     Batch 150 | Loss : 0.3306 | Acc : 0.8487
     Batch 175 | Loss : 0.2909 | Acc : 0.8694
     Batch 200 | Loss : 0.3041 | Acc : 0.8594
     Batch 225 | Loss : 0.3069 | Acc : 0.8546
     Batch 250 | Loss : 0.3058 | Acc : 0.8541
     Batch 275 | Loss : 0.3761 | Acc : 0.8223
     Batch 300 | Loss : 0.3388 | Acc : 0.8373
Epoch 00029 | Train Loss : 0.3316 | Eval Loss : 0.3447 | Train acc : 0.8466 | Eval Acc : 0.8396 | Eval Log. Respected : 0.9419
     Batch 000 | Loss : 0.3438 | Acc : 0.8401
     Batch 025 | Loss : 0.2967 | Acc : 0.8669
     Batch 050 | Loss : 0.2916 | Acc : 0.8669
     Batch 075 | Loss : 0.2849 | Acc : 0.8703
     Batch 100 | Loss : 0.3344 | Acc : 0.8452
     Batch 125 | Loss : 0.3163 | Acc : 0.8543
     Batch 150 | Loss : 0.3298 | Acc : 0.8429
     Batch 175 | Loss : 0.3253 | Acc : 0.8511
     Batch 200 | Loss : 0.2990 | Acc : 0.8631
